,titles,keys,cluster_num
6562,Jaguar XK XKR (2008),"['technical', 'interior', 'previous_owners', 'fuel', 'dimension', 'exterior']",4698
9419,Jaguar XJ,"['first_reg_date', 'vehicle_sub_type', 'gear_type', 'year', 'category', 'doors', 'engine_size', 'fuel_type']",4698
18645,2003 Jaguar XJ6,['engine_size'],4698
537,JAGUAR XK,"['tyre_size_rear', 'space_saver', 'alloys', 'minimum_kerbweight', 'tyre_size_front', 'gross_vehicle_weight', 'tyre_size_spare', 'turning_circle-kerb_to_kerb', 'luggage_capacity_seats_up', 'no_of_seats']",4698
10080,Jaguar XE Portfolio,['drive_train'],4698
11028,New 2017 Mazda CX-3 Touring,"['location', 'year', 'vehicle_type']",4699
10722,2017 Mazda MAZDA3 Grand Touring at Santa Maria Nissan,"['doors', 'drive_line', 'fuel_type', 'engine', 'cylinders']",4699
10742,2016 Mazda Mazda CX-5 Grand Touring SUV,"['speed-sensing_steering', 'telescoping_steering_wheel', 'panic_alarm', 'power_windows', 'power_steering', 'illuminated_entry', 'air_conditioning', 'electronic_stability', 'front_reading_lights', 'outside_temperature_display', 'overhead_console', 'traction_control', '1-touch_down', 'tachometer']",4699
12563,HALOSTAR ECO 14 W 12 V G4,"['family', 'model', 'standard_packaging', 'colour_temperature_k']",4700
12904,Wii Nerf Racing Wheel - Black,"['edition', 'platform', 'binding', 'color', 'productgroup']",4701
12473,2017 Nissan Rogue at Santa Maria Nissan,"['doors', 'drive_line', 'fuel_type', 'engine', 'cylinders', 'transmission', 'mileage']",4702
12022,2017 Nissan Rogue Sport S SUV,"['bumpers', 'wireless_phone_connectivity', 'corrosion_perforation_warranty', 'recommended_fuel', 'engine_displacement', 'powertrain_warranty', 'rear_headroom', 'cylinder_configuration', 'engine_location', 'front_hiproom', 'roadside_assistance_coverage', 'door_mirrors', '1st_row_lcd_monitors', 'rear_shoulder_room', 'fuel_tank_capacity', 'amfm_radio', 'number_of_valves', 'front_headroom', 'front_shoulder_room']",4702
13649,Pre-Owned > 2015 > Nissan Rogue Select > 2015 Nissan Rogue Select,"['passenger_volume', 'engine_displacement', 'trim', 'front_hiproom', 'front_legroom', 'year', 'rear_headroom', 'rear_legroom', 'turning_radius', 'doors', 'exterior_height', 'engine_torque', 'fuel_type', 'front_headroom', 'rear_hiproom', 'engine', 'exterior_body_width', 'interior_maximum_cargo_volume', 'engine_horsepower', 'rear_shoulder_room', 'interior_cargo_volume', 'drive_line', 'front_shoulder_room', 'wheelbase', 'exterior_length', 'specs_and_dimensionscompression_ratio', 'gvwr', 'transmission']",4702
6122,New 2017 Nissan Rogue SUV for Sale in Lancaster,"['torque', 'engine_displacement', 'recommended_fuel', 'compression_ratio', 'front_hiproom', 'model', 'front_legroom', 'year', 'rear_headroom', 'exterior_color', 'doors', 'interior_color', 'fuel_type', 'cargo', 'location', 'cylinder_configuration', 'wheelbase', 'rear_tires', 'door_mirrors', 'rear_hiproom', 'engine', 'exterior_body_width', 'bodystyle', 'engine_horsepower', 'drive_line', 'interior_maximum_cargo_volume', 'engine_torque', 'front_tires', 'front_headroom', 'gvwr', 'transmission', 'front_shoulder_room']",4702
10078,2016 Nissan Rogue White Rogue,"['model', 'year', 'exterior']",4702
3452,2017 Nissan Rogue SV,"['trim', 'exterior_color', 'engine_size', 'year', 'model', 'transmission', 'mileage']",4702
14584,2016 Nissan Rogue SV,"['engine_displacement', 'rear_hiproom', 'exterior_body_width', 'interior_maximum_cargo_volume', 'engine_horsepower', 'front_shoulder_room', 'exterior_height', 'engine_torque', 'exterior_length', 'front_legroom', 'wheelbase', 'front_hiproom']",4702
17337,"2013 Nissan Rogue - $14,998","['views', 'engine', 'drive_type', 'exterior', 'doors', 'interior', 'status', 'transmission', 'price', 'fuel']",4702
4597,2011 Nissan Rogue S SUV,"['passenger_volume', 'engine_displacement', 'recommended_fuel', 'engine_liters', 'front_hiproom', 'front_legroom', 'rear_headroom', 'rear_legroom', 'exterior_color', 'turning_radius', 'exterior_height', 'interior_color', 'horsepower', 'greenhouse_gas_score_gg', 'wheelbase', 'air_pollution_score_ap', 'cylinder_configuration', 'rear_hiproom', 'engine_horsepower', 'fuel_tank_capacity', 'drive_type', 'exterior_body_width', 'rear_shoulder_room', 'interior_cargo_volume', 'interior_maximum_cargo_volume', 'engine_torque', 'exterior_length', 'specs_and_dimensionscompression_ratio', 'front_headroom', 'number_of_valves', 'engine_location', 'front_shoulder_room']",4702
11251,2015 Nissan Rogue S FWD S,"['engine_displacement', 'engine_liters', 'exterior_length', 'wireless_phone_connectivity']",4702
17770,Nissan Navara,"['year', 'color']",4702
16607,2017 Nissan Rogue S,"['interior', 'engine', 'color', 'transmission', 'odometer']",4702
13232,2013 Nissan Rogue,['model'],4702
9297,2014 Nissan Rogue S SUV,"['bumpers', 'wireless_phone_connectivity', 'recommended_fuel', 'engine_liters', 'front_hiproom', 'engine_displacement', 'front_legroom', 'rear_headroom', 'rear_legroom', 'gvwr', 'exterior_height', 'engine_torque', 'horsepower', 'cylinder_configuration', 'number_of_valves', 'wheelbase', 'rear_tires', 'door_mirrors', 'exterior_length', '1st_row_lcd_monitors', 'rear_hiproom', 'engine_horsepower', 'drive_type', 'exterior_body_width', 'rear_shoulder_room', 'interior_maximum_cargo_volume', 'suspensionhandlingfront_tires', 'fuel_tank_capacity', 'specs_and_dimensionscompression_ratio', 'front_headroom', 'engine_location', 'front_shoulder_room']",4702
5044,2015 Nissan Rogue S,"['torque', 'recommended_fuel', 'location', 'front_tires', 'engine_displacement', 'engine_torque', 'rear_shoulder_room', 'interior_color', 'rear_tires', 'door_mirrors', 'cargo', 'exterior_length', 'cylinder_configuration', 'gvwr', 'front_hiproom']",4702
13553,2016 Nissan Rogue S,"['interior_color', 'fuel_type', 'model', 'year', 'phone', 'transmission', 'mileage']",4702
18406,"2015 Nissan Rogue - $26,725","['doors', 'interior', 'engine', 'fuel', 'drive_type', 'transmission', 'exterior']",4702
12951,2014 Nissan Rogue Select S,"['driver_vanity_mirror', 'speed-sensing_steering', 'four_wheel_independent_suspension', 'air_conditioning', 'dual_front_side_impact_airbags', 'rear_window_defroster', 'passenger_vanity_mirror', 'power_steering', 'occupant_sensing_airbag', 'remote_keyless_entry', 'front_reading_lights', 'traction_control', 'panic_alarm', 'radio_data_system', 'low_tire_pressure_warning', 'tachometer', 'color']",4702
13066,2015 Kia Soul,"['trim', 'drivetrain', 'transmission']",4703
14071,2008 isuzu cab over 18ft furnature body,['color'],4704
14080,Kia Venga 1.6 2 (2016),"['technical', 'interior', 'previous_owners', 'fuel', 'dimension', 'exterior']",4705
19045,"2015 KIA Optima - $15,186","['doors', 'drive_type', 'transmission']",4705
894,2012 Kia Sorento EX 2WD I4-GDI EX,['1st_row_lcd_monitors'],4705
14380,TOYOTA AYGO,"['fuel_tank_capacity_litres', 'space_saver', 'width', 'alloys', 'wheelbase', 'height', 'tyre_size_spare', 'max_loading_weight', 'no_of_seats']",4706
16637,Kenda kommando Bicycle Tire,['shipping'],4707
17296,2008 Saturn VUE XE,"['speed-sensing_steering', 'year', 'four_wheel_independent_suspension', 'power_windows', 'doors', 'interior', 'illuminated_entry', 'air_conditioning', 'dual_front_impact_airbags', 'fuel', 'overhead_console', 'cd_player', 'drive', 'transmission', 'security_system', 'mp3_decoder', 'outside_temperature_display', 'front_reading_lights', 'power_door_mirrors', 'driver_door_bin', 'type', 'tachometer', 'color']",4708
1278,2008 Saturn VUE XR,"['engine_displacement', 'door_mirrors', 'number_of_valves', 'drive_type', 'rear_shoulder_room', 'interior_color', 'transmission']",4708
17484,"2017 Dodge Durango $32,923","['audio_auxiliary_input', 'color', 'transmission', 'mileage']",4709
9204,"2017 Dodge Durango $36,371","['audio_auxiliary_input', 'color', 'transmission', 'mileage']",4709
6937,2016 Lexus NX NX200t,"['wheel_base', 'rim_size_rear', 'rim_size_front', 'height', 'fuel_type', 'transmission', 'green', 'fuel_urban', 'fuel_consumption', 'tyre_front_size', 'fuel_extra_urban', 'engine', '0-100_kmh', 'tyre_rear_size', 'fuel_delivery', 'width', 'max_torque', 'release_date', 'length', 'fuel_capacity', 'ron', 'fuel_combined']",4710
9475,Lexus IS300h 2.5 Executive (2014),"['technical', 'interior', 'previous_owners', 'exterior']",4710
4032,2016 Lexus CT 200h 2.00 Hybrid - Mississauga,"['status', 'transmission', 'automatic']",4710
18655,"2013 Lexus CT 200h - $17,491","['views', 'drive_type', 'doors', 'status', 'transmission']",4710
18838,FIAT Panda 4X4 1986 - 1992,"['city', 'fuel_system', 'cylinders', 'fuel']",4711
19002,Givi E22N 22ltr Cruiser Side Cases (PAIR),"['producttypename', 'department', 'binding', 'numberofitems', 'productgroup']",4712
19131,ZebraDesigner Pro ( v. 2 ) - license,"['license_type', 'platform', 'packaged_quantity', 'compatibility', 'package_type']",4713
14016,Compatible Brother LC103XL LC101 Set of 25 High Yield Ink Cartridges: 10 Black & 5 each of Cyan / Magenta / Yellow,['rating'],4714
15301,Brother Dr310cl Laser Imaging Drum - Black 25000 Page - 1 Pack,"['print_color', 'packaged_quantity', 'product_type', 'assembly_required']",4714
919,Dell G9W85 Black Toner Cartridge,"['printing_color', 'consumable_type', 'printing_technology', 'color']",4714
13971,Ricoh 405534 Magenta Print Cartridge,['ink_or_toner_color'],4714
13621,"Lexmark 150 Color Ink Cartridges (14N1805), 3/Pack","['supply_type', 'cartridge_yield_type']",4714
17834,WET N WILD Smudgeproof MegaLiner Liquid Eyeliner - Black x3pk,['availability'],4714
15357,Lexmark 150XL Cyan Ink Cartridge (14N1615); High Yield,"['supply_type', 'yield_type']",4714
5414,Epson 78 Cyan Ink Cartridge (T078220),"['supply_type', 'cartridge_yield_type']",4714
11577,"Pilot® G2 Retractable Gel Ink Pens, Fine Point, 0.7 mm, Clear Barrel, Assorted Ink Colors, Pack Of 20 Item # 358338","['grip_type', 'retractable', 'point_type', 'refillable', 'pocket_clip', 'point_size', 'ink_type', 'quantity']",4714
5417,Cost-Saving Compatible® Black Ink Cartridge for use in Lexmark Z65,['color'],4714
4291,"Xerox® 108R01014 High-Yield Ink Stick, 16900 Page-Yield, Cyan, 6/Box","['global_product_type', 'oemcompatible', 'device_types', 'yield_type', 'colors', 'supply_type']",4714
2009,Ricoh A2309510 Drum Only For Aficio 340,"['unit', 'packaged_quantity', 'product_type', 'print_color', 'color']",4714
2392,"Brother LC-105M Cyan, Super High Yield Ink Cartridges - New & Original","['global_product_type', 'oemcompatible', 'color', 'type', 'device_types', 'colors', 'supply_type']",4714
18154,PG240XL Black Ink Cartridge 5206B001,"['type', 'print_technology', 'color']",4714
2187,HP 920 Magenta Ink Cartridge (CH635AN),"['supply_type', 'cartridge_yield_type']",4714
5006,Xerox Black Toner Cartridge for FaxCentre F12 and WorkCentre M15 Series,"['color', 'consumable_type', 'printing_technology']",4714
11988,Xerox 108R01017 Colorqube Ink Black Colorqube 8900 6 Sticks For Use in North America Item # 803806,"['eco-conscious', 'assembly_required', 'print_technology', 'color', 'print_color', 'quantity']",4714
1414,Dell G910C Black Toner Cartridge,"['printing_color', 'consumable_type', 'printing_technology', 'color']",4714
17649,Lexmark 23 Original Black Ink Cartridge,"['availability', 'guarantee', 'quantity']",4714
8616,Acroprint Replacement Ribbon Cartridge,"['oemcompatible', 'colors']",4714
9333,Dymo 60601 Black Ink Ribbon Cartridge,['weight'],4714
17599,Konica Minolta 8938615 Toner,"['oemcompatible', 'device_types', 'page-yield', 'colors', 'supply_type']",4714
14128,Pilot Precise Pen - Fine Pen Point Type - 0.7 Mm Pen Point Size - Black Ink - Black Barrel - 1 / Pack (PIL35340),"['point_size', 'assembly_required', 'point_type', 'refillable']",4714
18927,Compatible LC65BK Black (Innovera) Ink Cartridge - Branded Compatible,"['total_recycled_content_percent', 'global_product_type', 'oemcompatible', 'yield_type', 'post-consumer_recycled_content_percent', 'color', 'type', 'device_types', 'supply_type', 'colors']",4714
3476,"Epson 125 Magenta Ink Cartridge, Epson T125320 - New & Original","['global_product_type', 'oemcompatible', 'device_types', 'type', 'color', 'colors', 'supply_type']",4714
4635,Epson DURABrite Ultra Ink T220 Cyan Ink Cartridge for WF-2630 2650 2660,"['print_technology', 'http', 'yield_type', 'product_type', 'print_color']",4714
2541,Epson 14 Color Ink Cartridge (T014201),"['supply_type', 'cartridge_yield_type']",4714
16972,WR COMB 30MM BLACK 12PT,"['offset', 'finish', 'sae_or_metric', 'item', 'number_of_points']",4714
4645,"Compatible B325WNC Yellow, High Yield (Innovera) Ink Cartridge - Branded Compatible","['total_recycled_content_percent', 'global_product_type', 'oemcompatible', 'post-consumer_recycled_content_percent', 'type', 'color', 'device_types', 'yield_type', 'colors', 'supply_type']",4714
2711,Sindoh M402/M403 Toner Cartridge (8000 Page Yield) (NM400T8KR),['color'],4714
7106,Compatible Dell T0529 Black Ink Cartridge - Compatible (Remanufactured),"['type', 'color']",4714
16474,"Compatible Epson T040 Black Ink Cartridge, Epson T040120 - Premium Compatible","['type', 'color']",4714
10229,Epson 157 Vivid Light Magenta Ink Cartridge (T157620),"['supply_type', 'cartridge_yield_type']",4714
1351,"Xerox 6R1046 Black, 2/Pack Toner Cartridge - New & Original","['type', 'color']",4714
15161,Epson S050193 Cyan Toner Cartridge - New & Original,"['oemcompatible', 'page_yield', 'type', 'page-yield', 'device_types', 'color', 'colors', 'supply_type']",4714
8892,"Sandvik Coromant R825B-AF17STUC0902A Cartridge for CoroBore 825/826, 2004.2 CoroPak Tool Style Code, R825.AF.T.C Tool Style Code","['product_weight', 'package_weight', 'availability']",4714
7402,"XEROX DocuMate 4799(XDM47995D-VRS/B) 24-bit color, 8-bit grayscale, 1-bit black & white 600 dpi Duplex Document Scanner",['optical_resolution'],4714
19146,Epson Light Cyan Photo Dye Ink Cartridge for Stylus Pro 10000 and 10600 Series,"['printing_technology', 'consumable_type']",4714
3514,Epson 73N Cyan Colour Ink Cartridge,['categories'],4714
14953,Dell Series 1 Black Ink Cartridge (FN172),"['supply_type', 'cartridge_yield_type']",4714
10195,OEM Okidata 43459404 cartridge - black,"['color', 'shelf_life']",4714
7649,Customized Black Anodized Aluminum License Plate Frame Laser Engraved,['color'],4714
11870,Brother LC-38M Magenta Ink Cartridge,['categories'],4714
9185,"DYMO® XTL Pre-Sized Labels, 2 x 4, White/Red Header/Black Print, DANGER, 70/Cartridge (DYMO® 1868716) - New & Original","['type', 'global_product_type']",4714
16219,Toshiba Black Toner Cartridge - Laser - 6000 Page - 1 Each Item # 147346,"['assembly_required', 'print_technology', 'print_color', 'quantity']",4714
6679,"Remanufactured CN628AM (971XL) High-Yield Ink, Yellow","['recyclable', 'unit']",4714
7840,Canon CLI-271XL High-Yield Black Ink Tank (0336C001) Item # 224458,"['color', 'smudge-resistant', 'cartridge_capacity', 'printer_series', 'water-resistant', 'print_technology', 'quantity']",4714
6339,Latin Percussion LP825102 6-Inch Raw Series Potz,"['free_shipping', 'ships_to', 'location']",4714
18573,Primera Technology 31021 Black Primera Trio Standard Yield Cartridge,"['print_technology', 'packaged_quantity', 'yield_type', 'product_type', 'print_color']",4714
2358,HP 711 3-Pack 29-ml Magenta Ink Cartridges Multipack CZ135A CZ135A,"['print_technology', 'packaged_quantity', 'product_type']",4714
12302,Innovera Compatible High-Yield 100XL Ink,"['total_recycled_content_percent', 'oemcompatible', 'device_types', 'yield_type', 'colors', 'supply_type']",4714
14518,Oki High Capacity Black Toner Cartridge for B4300 Series,"['color', 'consumable_type', 'printing_technology']",4714
1638,Canon PGI-29M Ink Cartridge - Magenta,"['print_color', 'http', 'packaged_quantity', 'product_type', 'package_type']",4714
13830,Compatible 848220 Cyan (Innovera) Ink Cartridge - Branded Compatible,"['type', 'color']",4714
10913,"Pentel® .e-Sharp Mechanical Pencil, .5 mm, Black Barrel (Pentel® AZ125A) - New & Original","['refillable', 'retractable', 'packaging', 'pocket_clip']",4714
1846,"Hope 1.5"" Tapered Headset Cartridge Bearing","['interest', 'level', 'age']",4714
9263,Corsair Vengeance LPX Black 16GB DDR4-3000 CL15 kit,"['cas_latency', 'memory_type', 'productgroep']",4714
4433,"Brother LC-61 Black, Twin Pack Ink Cartridge - New & Original","['global_product_type', 'oemcompatible', 'color', 'type', 'device_types', 'supply_type', 'colors']",4714
6935,Brother Innobella LC71Y Ink Cartridge - Yellow,"['print_technology', 'product_type', 'packaged_quantity', 'print_color']",4714
15930,"Xerox 006R01583 Black, Standard Yield Toner Cartridge, Xerox 006R01583 - New & Original","['oemcompatible', 'type', 'device_types', 'color', 'colors', 'supply_type']",4714
12140,Xerox 106R01395 Black Toner Cartridge,"['printing_color', 'consumable_type', 'printing_technology', 'color']",4714
13700,Remanufactured Dell T091N Black Ink Cartridge - 1 Pack by Office Mountain,['color'],4714
8122,"Leitz® Icon Smart Labeling System Plastic Label Cartridge, 3 1/2' x 33', Yellow Item # 747476","['total_recycled_content', 'color_category', 'assembly_required', 'quantity', 'eco-conscious', 'postconsumer_recycled_content', 'adhesive_type', 'color']",4714
16687,Dell - Toner cartridge - 1 x cyan - 12000 pages,"['printing_color', 'consumable_type', 'printing_technology', 'color']",4714
1851,Xerox - cyan - toner cartridge ( equivalent to: HP C9721A ),"['printing_color', 'weight', 'printing_technology', 'product_type', 'color']",4714
16021,Xerox Phaser 7750 Original (OEM) Black Laser Toner Cartridge (106R00652),['color'],4714
8107,"JohnsonOutdoors Hummingbird 407040-1-Flasher, Ice-55, 6 Color with LCD, 1800 - Kit",['waterproof'],4714
12424,3Doodler 3D Printing Pen ABS Cartridge Super Yellow 25 Pack,['packaged_quantity'],4714
4903,G&G Black Ink Cartridge BCI-11 B For Canon StarWriter Jet 350c Compri BN750c 700c,"['product_type', 'color']",4714
8110,Pentax AF540FGZ II Flash,['mount'],4714
2027,Brother IN-700 Black Ink Cartridge - New & Original,"['global_product_type', 'oemcompatible', 'type', 'color', 'colors', 'supply_type']",4714
10312,WearEver Signature C136SC64 Cookware Set,"['product_line', 'features', 'color']",4714
6886,Genuine Epson T0443 Magenta Ink Cartridge (T044320),"['technology', 'color']",4714
6720,CTG CTG9500DM (HP C8563A) Remanufactured Magenta Drum Unit Item # 699252,"['consumable_type', 'print_technology', 'eco-labelstandard', 'total_recycled_content', 'quantity', 'printer_series', 'postconsumer_recycled_content', 'color']",4714
6715,"9SMK993, 9SMK992 Ink","['recyclable', 'unit']",4714
2683,Epson 48 Magenta Ink Cartridge (T048320),"['supply_type', 'cartridge_yield_type']",4714
13167,"Compatible B322WNC Photo Black, High Yield (Innovera) Ink Cartridge - Branded Compatible","['total_recycled_content_percent', 'global_product_type', 'oemcompatible', 'post-consumer_recycled_content_percent', 'type', 'device_types', 'yield_type', 'supply_type']",4714
1907,Brother Super High Yield Magenta Ink Cartridge,"['print_technology', 'http', 'product_type', 'print_color']",4714
9705,Dong-a Fine-tech Excellent Writing Gel Ink 0.3mm Ball Point Pens Satisfying Smooth Writing Performance 6 Color,['shipping_from'],4714
2273,Lexmark No. 3 Black Ink Cartridge,"['consumable_type', 'printing_technology', 'print_technology', 'product_type', 'print_color', 'color']",4714
14297,Quantum DLTtape 800GB/1.6TB DLT S4 Tape Cartridge,['product_type'],4714
7837,"OIC® 2200 Series Memo Holder, Black","['color', 'quantity']",4714
16123,Ricoh Yellow Print Cartridge for SP C811DN Series,"['printing_technology', 'consumable_type', 'color']",4714
110,Nikon Coolpix L23 Black,['productgroep'],4715
17633,Infiniti Q50 Infiniti Q50 2.2d Premium Executive MT Saloon 2016,"['body', 'engine_size', 'year', 'doors', 'fuel', 'transmission']",4716
335,Infiniti Q50,"['doors', 'fuel_type', 'year', 'gear_type', 'first_reg_date', 'engine_size']",4716
337,Tryten Liberty for iPad Mini Black,"['warranty', 'physical_characteristics']",4717
441,Dash L3,"['nfc', 'compass', 'radio', 'gpu', 'gps', 'water_resistant', 'features', 'fingerprint', '4g', 'cdma', 'heart_rate', '2g', 'usb', 'wlan', 'os', 'wireless_charger', 'flash', 'bluetooth']",4718
527,Ray Ban 8316 Sunglasses 004 Gunmetal,"['shape', 'frame_material']",4719
7641,Ray-Ban 7042-5364 Glasses,['availability'],4719
551,ZTE ZMAX® PRO,"['usb', 'waterproof', 'type', 'bluetooth']",4720
619,MITO A70 - Black,['radio'],4721
645,Pioneer SECN25X1 Earphone,"['connectivity_technology', 'product_type', 'sound_mode', 'plating']",4722
666,DOOGEE X7 3G Phablet,"['cpu', 'sim_card_type', 'gpu', 'system', 'os', 'bluetooth']",4723
13393,DOOGEE X9 3G Phablet,"['system', 'bluetooth', 'cpu']",4723
733,Blackhawk™ By Proto® BCF-32,"['drive_size', 'warranty']",4724
14825,Blackhawk™ By Proto® BW-1177FP,"['warranty', 'number_of_points']",4724
976,Shure SE535,"['bluetooth', 'volume_control']",4725
1172,"Zen Admire Star (Grey, 8 GB) (512 MB RAM)","['sim_type', 'operating_system', 'resolution_type', 'expandable_storage', 'processor_core', 'color']",4726
1216,Black Asus K553MA-DB01TQ 15.6 Inches Laptop Review,['os'],4727
18354,"Dell 15.6"" Inspiron 15 3000 Series Notebook (Black)",['graphics_type'],4727
2772,"Lenovo A7700 (Black, 16 GB)","['sim_type', 'operating_system', 'resolution_type', 'expandable_storage', 'processor_core', 'color']",4727
1433,Uniden Corded Basic Phone Black,"['ports', 'connectivity_technology', 'color']",4728
1348,Successful Home Cell Groups,"['browse_similar_products_by_category', 'format']",4729
1445,"OCR A2 Biology Unit F214: Communication, Homeostasis and Energy: Unit 4 (Student Unit Guides)",['paperback'],4729
11114,RB6262,"['temple_length', 'shape']",4730
2995,RB6286,"['temple_length', 'shape']",4730
1681,Spectre 4491,"['finish', 'color']",4730
3538,FHL16040,"['protection', 'poles', 'connection', 'phase', 'type']",4730
17531,Fujifilm announces FinePix S2000HD,"['self_timer', 'aspect_ratio', 'battery_form_factor', 'image_stabilization', 'video']",4731
1688,Fujifilm FinePix Z20fd,['viewfinder'],4731
1712,NGK 7968 PZFR5D-11 Laser Platinum Plug,['overall_height'],4732
4713,Newell Premier Colored Pencil,['assembly_required'],4733
6681,Irwin 66301 Soft - Bulk Pencil,['stock_status'],4733
1773,Pentel Sterling Executive Pencil PN19241,['ink_type'],4733
1820,"Pono Music Portable Music Player, Black","['batteries_included', 'batteries', 'color']",4734
1826,Leapfrog A-12-007 Maxx Abs Raven Black,"['product_type', 'packaged_quantity']",4735
1963,LG60 Scarlet,"['sound_output_mode', 'image_aspect_ratio']",4736
2808,"Bianchi Thumb Strap Holster w/Quick Release Snap, Black, Model 15117, For M12, UM84, UM92, Will not fit UM84R, UM84III, UM92III","['finish', 'color']",4737
1982,Makita 168467-9 Tool Holster,"['number_of_pieces', 'batteries_included']",4737
3527,Medline Venom Disposable Premium Nitrile Gloves - 50 / Box - Black,['assembly_required'],4737
7473,SixSixOne 661 Evo Knee Guard (discontinued),['price'],4737
17289,Trident iPhone 4 / 4S Kraken A.M.S. Case & Holster - Black,['color'],4737
8619,New!! Otterbox Defender Series Case For Iphone 6 / 6s W/ Holster & Clip - Black,"['compatible_brand', 'type', 'platform']",4737
2308,Lg V10 Otterbox Defender Series Cell Smart Phone Holster Case With Clip - Black,"['compatible_brand', 'platform', 'type', 'color']",4737
1999,Amzer Silicone Skin Jelly Case - Black for iPhone 6,['http'],4738
2142,Milton Sterilising Tablets X28,['storage_type'],4739
2239,Philips Hue White and Color Ambiance A19 Starter Kit,['color'],4740
2244,Progrip 799 BLACK Slim Grip,['unit_of_measure'],4741
2923,LaCie 2big NAS 6TB,['productgroep'],4742
9668,HP 61 Tri-colour Ink Cartridge,['categories'],4743
3068,HP 02 Yellow Ink Cartridge,['categories'],4743
3108,"Washburn HD10SCEB Electro Acoustic Dreadnought Guitar, Black","['bridge', 'top', 'nut_width']",4744
3174,Magimix Le Micro Mini Chopper Black,"['guarantee', 'colour']",4745
18017,Browning VF4E-224,"['product_line', 'housing_material', 'expansion']",4746
3261,Browning VF4E-112,"['product_line', 'housing_material', 'expansion']",4746
3260,Browning VF4E-120S,"['product_line', 'housing_material', 'expansion']",4746
7026,Browning VF4S-316,"['product_line', 'housing_material', 'expansion']",4746
7651,BLACK RETRON 2 SNES NES SYSTEM,"['producttypename', 'binding', 'productgroup']",4747
7810,Canon Pixma MX395,['productgroep'],4748
17482,Canon PIXMA iP2840 Specifications,['power_source'],4748
7976,Imprinter Accessory For I3400 - I3000 Series & I2900 1324391,['product_type'],4749
8446,"basyx by HON® VL151 Executive, Black","['lumbar_support', 'chair_back_style', 'assembly_required', 'frame_construction', 'arms', 'waterfall_seat_cushion', 'seat_material', 'number_of_casters', 'adjustable_tilt_angle', 'tilt_lock', 'quantity', 'adjustable_tilt_tension', 'recommended_daily_usage', 'material_color', 'frame_color', 'adjustable_back_angle']",4750
12806,Inland Stylus Item # 646158,['color'],4751
12867,Rieker R6884,"['heel_height', 'platform_height']",4752
13482,"Font Explosion 1000, Download Version",['software_type'],4753
8890,Xerox Solid Ink Stick for Phaser 8400 Cyan 3 Pack,"['packaged_quantity', 'print_color']",4754
4038,Xerox - 2 - magenta - solid inks,"['printing_technology', 'included_qty', 'packaged_quantity', 'compatibility', 'color']",4754
13547,XEROX Xerox Solid Ink Stick,"['print_color', 'assembly_required']",4754
15059,Xerox Black Toner,"['print_technology', 'product_type', 'print_color']",4754
448,Xerox Solid Cyan Ink for Phaser 8860 Series,"['color', 'printing_technology']",4754
4,VIVOTEK IB8382-ET 5MP Bullet Network Camera,"['chip_inch_size', 'specialist_type', 'compression_type', 'color_type', 'sensitivity_lux']",4755
102,Final Fantasy X-2 Sony Ps2 Complete Pack Square Enix Very Good Condition,"['platform', 'region_code']",4756
158,Halo 0428 DECAL SKIN PROTECTIVE STICKER for SONY PS4 CONSOLE CONTROLL,['quantity'],4757
8774,Apple iPhone 5S 16GB - Gold (Verizon WorldWide CDMA/GSM Un-locke,"['camera', 'edge', 'features', 'sensors', 'java', 'display', 'bluetooth', 'radio', 'gps']",4758
1829,mophie Juice Pack Boost 2000mah for iPod & iPhone Dock Connector - Red,['compatible_brand'],4758
7801,4XEM 30 Pin To HDMI AV Cable For iPad/iPhone/iPod,['http'],4758
8820,Apple iPhone 7 vs Asus Zenfone 3 Max,"['browser', 'edge', 'email', 'device_type']",4758
13436,iPhone 7 Plus 32GB Black,['warranty'],4758
7424,Apple Ipod Nano 5th Generation Blue (16 Gb),"['platform', 'connectivity', 'color']",4758
11531,Refurbished Apple Iphone 5c 16gb Blue (unlocked),"['screen_size', 'platform', 'color']",4758
12785,"The Code Corporation iPhone 5s compatible 1D and 2D Barcode Reading Sled and Charging Station with US Power Supply includes Battery, Light Gr",['color'],4758
10583,"Rosewill ST-305 - Signature Triangular Stylus for iPad, iPadMini, Nexus, Galaxy Note, and Many Other Tablets & Smartphones",['color'],4758
3369,"Xcode 6 Start to Finish: iOS and OS X Development, 2nd Edition",['edition'],4758
2148,{Apple iPhone 7 Unlocked Phone 32 GB - US Version (Black)},"['product_group', 'package_quantity', 'label', 'studio', 'product_type_name', 'size', 'binding', 'color']",4758
12846,Mz New Armband For Mobile Apple 4 And 5,['warranty'],4758
18593,"LifeProof FRE POWER iPhone 6 ONLY (4.7"" Version) Waterproof Battery Case, Retail Packaging, (BRIGHT WHITE/COOL GREY) (B00Z7S5CNK | 77-50377 | 660543354277)","['product_group', 'package_quantity', 'label', 'department', 'binding']",4758
10348,New 3 0 Bluetooth Keyboard Slim Design for Google Nexus 7 Tablet,"['bluetooth_version', 'color']",4758
3246,Apple iPhone 7 128GB JET BLACK - AT&T Smartphone w/Warranty 7316056,"['cosmetic_condition', 'model', 'original_carrier', 'carrier']",4758
3692,Apple iPhone 7 Plus 256GB black (MN4W2ZD/A),"['colour', 'rear_camera', 'sim_card_type', 'touch_screen', 'operating_system', 'product_type']",4758
