,titles,keys,cluster_num
18682,"Andoer Wifi Action Sports Camera Helmet Camcorder 4K 1080P HD DV 2.0"" LTPS U7I2","['optical_zoom', 'type']",2
16370,HP DesignJet 755CM large-format 36 Printer - New & Original,['type'],2
18681,C2G 3m USB A to B Cable - Printer Cable - USB Cable - USB 2.0 - 10ft - Black Item # 935260,"['connector', 'connector_on_second_end', 'cable_type', 'connector_on_first_end', 'color']",2
18413,2017 Jeep Patriot Latitude 4x4 SUV,"['front_legroom', 'front_headroom']",2
16243,"PNY Attaché 3 USB 2.0 Flash Drive, 64GB","['color', 'software_included', 'bluetooth_enabled', 'total_recycled_content', 'postconsumer_recycled_content', 'eco-conscious']",2
16830,"Westcott® Titanium Bonded Non-Stick Scissors, 8', Straight, Gray/Yellow Item # 879363","['quantity', 'handle_material']",2
16831,Panasonic PT-52LCX65 52-Inch Widescreen HD-Ready LCD Projection TV,['batteries'],2
14519,"ONE+ 18-Volt Lithium-Ion Cordless Drill/Driver, Impact Driver, Reciprocating Saw and Circular Saw Combo Kit","['cordless', 'certifications_and_listings', 'cordless_corded', 'battery_power_type', 'batteries_included', 'color_family', 'charger_included', 'tools_product_type', 'number_of_batteries_included', 'cordless_tool_type']",2
16832,Convoy L2 CREE XPL HI U6 4B 1000LM LED Big Flashlight,['power_source'],2
18679,Hallowell UY3588-1HG Locker Single Tier 15x18x72 3 Door Ready To Assemble Gray,"['openings', 'group', 'assembly', 'type', 'color_finish', 'color_family', 'construction']",2
14782,9001KS42BH7 - Schneider Electric Selector Switch,"['knob_type', 'enclosure_rating', 'mounting_type', 'head_type', 'product_type', 'operator_type', 'knob_color', 'terminal_type', 'operator_action']",2
18678,30 ft. x 2 in. Ratchet Tie-Down with Flat Hook,"['uv_protected', 'color_family', 'fastener_style', 'color']",2
16845,"Chrome Instant Hot Water Dispenser, Single Handle with 3-Year In-Home Warranty - Tank Included","['number_of_handles', 'installation_type', 'theme']",2
16367,Highbrow Contemporary Silver Leaf Eight-Light Pendant,['bulbwatt'],2
16364,"Acer Chromebook 15 CB5-571 15.6-Inch Notebook - (White) (Intel Celeron processor 3205U, 4 GB RAM, 32 GB eMMC, Chrome OS)","['number_of_usb_30_ports', 'form_factor', 'processor_count', 'average_battery_life_in_hours', 'optical_drive_type', 'number_of_usb_20_ports', 'operating_system', 'colour', 'processor_type', 'color']",2
16363,"Epson® BrightLink® Pro WXGA 3LCD Projector, 1430Wi","['video_signal_standard', 'case_included', 'environmental_certification', 'aspect_ratio', 'speakers', 'graphic_mode', 'number_of_speakers', 'lamp_type', 'remote_control_included', 'native_aspect_ratio', 'contrast_ratio']",2
14781,"Ballymore # SEP3-3648 ( 9P502 ) - Roll Work Platform, Steel, Single, 30 In.H, Each","['finish', 'standards', 'number_of_steps', 'color']",2
14779,Dormer 3 Piece 5/16 in UNF HSS Straight Flute Tap Set Taper Tap; Second Tap and Plug Tap,['number_of_pieces'],2
14523,Compare Panasonic Kv-s5046h Sheetfed Scanner - 24-bit Color - 8-bit Grayscale - Usb VS EPSON E11000XL-PH / Expression E11000XL-PH Large Format Flatbed Scanner,['optical_resolution'],2
16362,"Post-it® Planning Calendar With Super Sticky® Notes, Swirl Item # 853046","['manufacturer', 'dated_format']",2
16953,BMW 2 SERIES 220d xDrive Luxury 5dr Step Auto (2016),"['technical', 'interior', 'previous_owners', 'fuel', 'exterior']",2
14525,Hallowell HTA422-1AS-PL SecurityMax High Security Ventilated Welded Locker - 24x22x72,"['openings', 'group', 'assembly', 'type', 'color_family', 'construction']",2
18415,2007 Lariat Used Turbo 6l V8 32v Manual 4wd Pickup Truck,['model'],2
16244,"Stainless Steel Order Picking Cart with (3) Shelves & Writing Stand - 30""W x 60""L x 34""H","['shelves', 'capacity', 'casters', 'color']",2
18671,"Apple Lightning Digital AV Adapter for Select iPhone, iPad and iPod Models (MD826AM/A)","['weight', 'color']",2
18417,2016 BMW i3 60Ah I01 60Ah. Hatchback 5dr Auto 1sp 0.6i/125kW Hybrid,"['audio-aux_input_usb_socket', 'fuel_type', '0-100_kmh', 'cylinders', 'fuel_delivery', 'adjustable_steering_col-tilt_reach', 'release_date', 'delivery_method', 'multi-function_steering_wheel', 'induction', 'airbags-side_for_1st_row_occupants_front', 'warranty_years', 'control-electronic_stability', '12v_sockets-auxiliary', 'valves', 'length', 'airbag-driver', 'battery_type', 'cup_holders-1st_row', 'width', 'engine_immobiliser', 'wheel_base', 'ron']",2
16835,At-A-Glance 2017 QuickNotes Monthly Wall Calendar,"['datedundated', 'refillable', 'calendar_term', 'binding_type', 'reversible', 'page_format']",2
16836,Dainolite Julia Polished Chrome Two-Light Wall Sconce,"['finish', 'voltage']",2
18676,Uniflame WAD1081SP 30 Inch Diameter Deep Bronze Bowl w/ Stars And Moons,['sold_by'],2
16345,New Vintage Classic Buddy Wayfarer Sunglasses White Frame,['warranty'],2
18502,Ttc 411-2328 45x4.50 P Y9 M/m Hand Tap,['platform'],2
18624,"Item # 9001SKP6G9, 30mm Pilot Light, Standard - Plastic Lens","['knob_type', 'csa_file', 'lens_color', 'knob_color', 'operator_type', 'number_of_operators', 'light_module_type', 'operator_action', 'number_of_positions', 'lens_type']",2
18549,Contemporary Tufted Vinyl Adjustable Height Barstool with Chrome Base by Flash Furniture,['color'],2
16920,Otterbox [Commuter Series] Wallet Case for Samsung Galaxy S5 - Retail Packaging Protective Case for Galaxy S5 - Glacier (White,"['package_quantity', 'label', 'studio']",2
16309,"Universal Office Products Sugarcane Based Notebook, College Rule, 11 x 8 1/2, White, 100 Sheets","['paper_weight', 'number_of_sheets_per_pad', 'binding']",2
16308,"LYTRO ILLUM 40 Megaray Light Field Camera with Constant F/2.0, 8X Optical Zoom, and 4' Touchscreen LCD (Black)","['focus_type', 'viewfinder_type', 'form_factor', 'batteries', 'self-timer', 'color', 'photo_filter_thread_size', 'gps', 'display', 'maximum_shutter_speed', 'battery_type', 'display_fixture_type', 'weather_resistance', 'flash_memory_type', 'image_stabilization', 'continuous_shooting_speed', 'maximum_aperture', 'image_aspect_ratio', 'hdmi_type', 'optical_zoom', 'external_memory_included', 'photo_sensor_technology', 'optical_sensor_technology']",2
14639,KAS Oriental Rugs Catalina Mocha Peacock Feathers Rectangular: 5 ft. x 8 ft. Rug,"['construction', 'type']",2
16888,Powermatic PF-43 3-Phase 1-Horsepower 230V 4-Speed Power Feeder,['horsepower'],2
14641,"OFM Multipurpose Folding Table, Round, 36'W x 36'D, Cherry Item # 608694","['furniture_style', 'assembly_required', 'assembly', 'adjustable_height', 'table_shape', 'levelers', 'leg_caps']",2
14719,Florence Green & Blue Georgette Embroidered Anarkali Dress Material (sb-3282),"['wash_care', 'warranty']",2
16307,Used Certified 2015 Nissan Versa Note S Plus,"['wireless_phone_connectivity', 'electronic_stability', 'traction_control', 'brake_assist', 'independent_front_suspension', 'regular_unleaded', 'radio_data_system', 'clock', 'rear_window_defroster', 'power_steering', 'trip_computer', 'center_console', 'tachometer']",2
18547,"Bafo 5-15P to C13 10A/125V 18/3 SVT, 3 ft","['current_rating', 'color']",2
16306,2013 LAND ROVER RANGE ROVER VOGUE 4.4 TDV8,"['year_register', 'locations', 'year', 'transmission', 'mileage', 'color']",2
16279,"Avery® Hanging Storage Binder with Gap Free Round Rings, 11 x 8 1/2, 1"" Capacity, Red (Avery® 14803) - New & Original","['global_product_type', 'colors', 'capacity_range_max', 'type', 'binder_style', 'number_of_fasteners', 'sheet_capacity', 'fastener_style', 'color']",2
18544,Details about 2006 SKODA OCTAVIA VRS 2.0TFSI MODIFIED K04 340bhp 330lbft MATTE BLACK,"['drive_side', 'seats']",2
16890,Schneider Electric / Square D 9001A21 Harmony™ Mushroom Knob; Amber,"['sub_brand', 'mfrvendor', 'select_code', 'eu_rohs_indicator', 'color']",2
18477,HP D3L08A#BGJ 0 Laser Printer - New & Original,"['global_product_type', 'lcd_display', 'compliance_standards', 'printer_type', 'type', 'duplex_printing']",2
18542,"Fender Japan FSR Jaguar Special Electric Guitar, 3-Tone Sunburst","['fingerboard', 'hardware', 'case_included']",2
16304,Mercedes-Benz SL-Class SL400 (A),"['seating_capacity', 'ground_clearance', 'top_speed', 'type', 'boot_capacity']",2
16892,maipad/manpan mx710b-3g tablet pc oem tablet,['products_status'],2
14717,Seiko Chronograph Men's Quartz Watch SNDF09,"['shape', 'ships_to', 'location', 'free_shipping', 'band_color']",2
16919,Coleman Xtreme C5WP Shock & Waterproof Digital Camera (Green) with 8GB Card + Battery + Floating Strap + (2) Cases + Tripod + Accessory Kit,"['lens', 'image_stabilization', 'interface']",2
18481,"HP Twinaxial Network Cable - Network Device, Switch - 1.25 GB/s - 16.40 ft - SFP+ Network","['cable_type', 'connector_on_first_end', 'http', 'product_type', 'device_supported']",2
16918,"LITTLE GIANT Forkliftable Order-Picking Truck - 48""Wx24""Dx68""H","['in', 'unit_of_measure', 'item_width']",2
14649,Peugeot Partner 1.6 HDi Professional L1 850 4dr (2015),"['technical', 'interior', 'previous_owners', 'fuel']",2
18538,"Samsung Gear 360, Real 360degree Video Capturing, High Resolution videos that work with Gear VR,Dual CMOS 15.0MP, microSD storage (up to 200GB),Works with Galaxy S7, S7 edge, Note5, S6 edge+, S6 and S6 edge",['product_type'],2
14714,Lenovo IdeaPad 100 80QQ00JGUS 15.6 inch Intel Core i5-5200U 2.2GHz/ 4GB DDR3L/ 1TB HDD/ DVD±RW/ USB3.0/ Windows 10 Home Notebook (Black),"['operating_system', 'chipset', 'color']",2
18485,5/8 in. x 6 in. Mechanically Galvanized Wedge-All Anchor (20 per Pack),"['measurement_standard', 'package_quantity', 'fastenerconnector_material', 'finish_family', 'fastener_plating', 'fastener_head_style', 'fastener_type', 'indooroutdoor']",2
14651,Toyota RAV 4 RAV 4 Diesel 2.2 D-CAT XT-R 5dr Auto Vermillion Red,"['cylinders', 'max_towing_weight-unbraked', 'max_roof_load', 'no_of_seats', 'tyre_size_rear', 'tyre_size_front', 'gross_vehicle_weight', 'cylinders-stroke', 'cylinders-bore', 'turning_circle-kerb_to_kerb', 'cylinder_layout', 'cc', 'wheel_style', 'max_towing_weight-braked', 'luggage_capacity_seats_up', 'tyre_size_spare', 'engine_power_at', 'fuel', 'space_saver', 'alloys', 'number_of_valves', 'top_speed', 'engine_torque', 'fuel_tank_capacity', 'transmission', 'max_speed']",2
18486,Axiom Lithium Ion Battery for Notebooks,['product_type'],2
18488,"Cisco - Fax / modem - 56 Kbps - K56Flex, V.90, V.92 - refurbished - for Cisco 1841 3G, 1841 ADSL2, 18XX, 1921 4-pair, 1921 ADSL2+, 19XX, 28XX, 29XX, 38XX, 39XX",['connectivity_technology'],2
18489,"3M 51144814121 - Portable Sanding Belts, Ceramic on Y-Weight Cloth, 3"" x 24"", 80 Grit","['type', 'grit']",2
16891,"Apple Watch 38mm Stainless Steel Case, Midnight Blue Modern Buckle, S",['productgroep'],2
14711,2014 Chevrolet Silverado 1500 8 Cy LT w/1LT - Mont-Laurier,"['status', 'transmission', 'automatic']",2
14638,"New Apple Macbook 13.3"""" LCD Screen Display LP133WX1-TLA1 - 34",['warranty'],2
18476,Replacement Notebook Battery for Toshiba Satellite C650-1CQ 10.8 Volt Li-ion Advanced Pro Series Laptop Battery,['color'],2
18471,"Micromicr Corporation MICR Toner Cartridge - Black, 9000 Page Yield, Black","['assembly_required', 'warranty']",2
18567,Details about Black & Decker 18V Cordless NiCD 3/8 in. Drill Driver Kit GCO18SB2 NEW,"['cordless', 'chuck_type']",2
18566,Philips Pt920 Powertouch Electric Shaver Pt-920 /genuine,['platform'],2
18565,3M 48011145501 Abrasive Scotch-Brite Surface Conditioning Belts,"['abrasive_material', 'hazmat', 'standard_pack', 'manufacturer']",2
18564,Sigma 120-400mm f/4.5-5.6 AF APO DG OS HSM Telephoto Zoom Lens for Sigma Digital SLR Cameras,"['focus_type', 'zoom_type', 'model_year', 'lens_design', 'maximum_aperture', 'lens_type', 'color', 'number_of_diaphragm_blades']",2
18563,PORSCHE BOXSTER 24V TIPTRONIC S Very low mileage and in superb condition - a real time capsule (2001),"['interior', 'previous_owners', 'fuel', 'exterior']",2
18562,‎MNCNT 210-400-MF20X1-T2,"['measurement_type', 'coolant']",2
14725,"Cafejo Colombian Coffee Single-Serve Cups, 0.5 Oz, Box Of 24 Item # 554081","['brewing_type', 'serving_size', 'caffeine_level', 'quantity']",2
14623,Marley Coffee Coffee Single Serving Pod,"['packing_type', 'quantity', 'beverage_type']",2
14724,Dell G910C Black Toner Cartridge,"['printing_color', 'consumable_type', 'printing_technology', 'color']",2
18561,NETGEAR Nighthawk AC1900 MU-MIMO Smart Wi-Fi Router,['connectivity'],2
16317,Zella 4 in. Centerset 2-Handle High-Arc Bathroom Faucet in Venetian Bronze,"['faucet_type', 'flow_rate_gallons_per_minute', 'included_components', 'connection_size_in', 'drain_included', 'minimum_sink_holes_required', 'spout_type', 'color_family', 'number_of_faucet_handles', 'certifications_and_listings', 'valve_included', 'features', 'colorfinish', 'handle_type']",2
14624,"Dell Latitude E6540 Core i5-4310 2.7GHz 16GB 256GB SSD DVD HD8790M n BT 9C 15.6"" FHD W7P64","['energy_star_qualified', 'audio_output_type', 'battery_technology', 'processor_type', 'availability', 'display_type', 'ram_technology', 'color', 'more_from', 'number_of_cores']",2
14625,Axiom SFP (mini-GBIC) Transceiver Module for Entersays,"['http', 'product_type']",2
18550,LSI SAS 9200-8e,['warranty'],2
14626,NR3078RK KC5010,"['material_machining', 'seat', 'hand_of_tool']",2
16922,JVC MX-DN100 Mini DVD HI-FI System with USB,['department'],2
14628,2017 Hyundai Elantra Limited - North Bay,"['white', 'status', 'transmission', 'automatic']",2
18473,Global Views Studio A Laforge Two-Tiered Antique Gold Side Table,['usage'],2
16921,VitaElegante Bianco 12 in. x 24 in. Porcelain Floor and Wall Tile (15.6 sq. ft. / case),"['product_thickness_mm', 'tile_material', 'tile_finish', 'dcof_rating', 'number_of_tiles_per_case', 'commercial_residential', 'suggested_grout_line_size', 'style_type', 'color_family', 'approximate_tile_size', 'flooring_product_type']",2
14630,Electro-Voice RE90H Cardioid Pattern Hanging Microphone,"['case_material', 'polar_pattern', 'wiredwireless', 'connector_type']",2
16313,Fargo HDP5600 ID Card Printer,"['interface', 'coming_soon', 'features', 'discontinued']",2
14631,"IOGEAR GWU635 - Network adapter - USB - 802.11b, 802.11a, 802.11g, 802.11n, 802.11ac",['color'],2
18475,LG 668L Side by Side Fridge with Non Plumbed Ice & Water Dispenser,"['water_dispenser', 'categories', 'digital_display', 'ice_dispenser']",2
16312,Volkswagen Passat 1.6 TDI Bluemotion Tech S 5dr (2013),"['technical', 'interior', 'previous_owners', 'fuel', 'exterior']",2
14632,"Amcrest ProHD Outdoor 1080P POE Dome IP Security Camera – IP67 Weatherproof, 1080P (1920 TVL), IP2M-844E (White)","['product_group', 'package_quantity', 'binding']",2
18554,FI-6240 Clr Fb Duplex Document Scanner Built-in 8.5INX11.69IN,"['image_sensor', 'media_type']",2
14634,W-625-DB-3/4,"['wheel_diameter', 'bearing_type', 'wheel_colorfinish', 'abrasion_resistance', 'wheel_type', 'low_temp_range_f', 'moisture_resistance', 'cushioning_resilience', 'floor_protection', 'quiet_operations', 'high_temp_range_f', 'type', 'chemical_resistant', 'relative_cost', 'relative_capacity', 'rolling_ease', 'hub_length', 'wheel_face', 'impact_resistance']",2
16311,"Blue Sky™ Wire-O Monthly Wall Calendar, 11' x 8 3/4', 50% Recycled, Dabney Lee Ollie, January to December 2017 OfficeMax # 25370759","['calendar_type', 'total_recycled_content', 'binding_type', 'orientation', 'page_format', 'calendar_term', 'eco-conscious', 'postconsumer_recycled_content', 'dated_format', 'theme']",2
16310,50130 - Fargo DTC1250e ID Card Printer,"['maximum_print_resolution', 'print_color', 'form_factor', 'product_type', 'recommended_use']",2
14627,Acclaim Lighting Newcastle Marbleized Mahogany One-Light 15.75-Inch Outdoor Pendant,"['resources', 'voltage']",2
14726,"VG248QE Asus VG248QE 24"" 16:9 WUGA+ 3D LED Monitor",['security'],2
18534,Used 2005 Chevrolet Silverado 1500,"['interior_color', 'total_seating']",2
18531,Dart® Conex® Round Polystyrene Cold Cup Translucent 10 oz. | 2500/Case,"['color', 'oven_safe', 'shape', 'microwave_safe']",2
14697,AUDI A4,"['wheel_style', 'luggage_capacity_seats_down', 'max_roof_load', 'alloys', 'turning_circle-kerb_to_kerb', 'luggage_capacity_seats_up', 'max_towing_weight-unbraked', 'no_of_seats', 'tyre_size_rear', 'space_saver', 'width', 'tyre_size_front', 'width_including_mirrors', 'max_towing_weight-braked', 'height', 'fuel_tank_capacity_litres', 'max_loading_weight', 'tyre_size_spare']",2
14695,Details about Kenmore Pro 72583 5.1 cu. ft. Self-Clean Gas True Convection Range - Stainless,"['installation', 'fuel_type', 'number_of_burners']",2
18512,Sacchi 262 Black/Machined Face 16x7 5-110/5-115 40mm 72.62mm,"['availability', 'offset', 'finish', 'hub', 'quantity', 'shipping', 'bolt_pattern']",2
18511,HP 8540W 15.6 FULL HD 1080p Intel Core i5 1GB Nvidia Quadro Gaming Laptop Webcam HDMI W10 DVD 6xUSB,"['processor', 'operating_system']",2
18496,Philips HTS3450 home theater system - 5.1 channel,"['headphone_jack', 'power_device']",2
16902,Loloi Anastasia Light Blue and Ivory Rectangular: 12 Ft. x 15 Ft. Rug,"['construction', 'type', 'usage']",2
14673,Deflect-o DuraMat Checkered Chair Mat,"['assembly_required', 'applicationusage', 'green_indicator', 'color']",2
16903,2008 Honda Accord Sedan 4dr V6 Automatic EX-L w/Navi,"['engine', 'warranty', 'front_wheel_material', 'rear_wheel_material', 'drivetrain', 'transmission']",2
16910,Canon EF-M 18-55mm f/3.5-5.6 IS STM,"['design', 'overall', 'quality', 'features', 'value']",2
18498,DN570B LED20S/830 PSED-E C PG WH,"['minimum_order', 'optical_coverlens_material', 'dimmable', 'driverpower_unittransformer', 'maximum_dim_level', 'optic_type', 'housing_material', 'flammability_mark', 'driver_failure_rate_at_5000_h_', 'family', 'mech_impact_protection_code', 'suitable_for_random_switching', 'ambient_temperature_range', 'pieces_per_pack', 'lamp_colour_temperature', 'lamp_colour_code', 'glow-wire_test', 'protection_class_iec', 'standard_packaging', 'lamp_family_code', 'number_of_light_sources', 'connection', 'colour', 'colour_rendering_index', 'packs_per_outerbox']",2
14675,Adtran NetVanta 1534 Layer 2 Gigabit Ethernet Switch,['warranty'],2
14677,Videotec UPT2SVJAN00E Day/night Outdoor Full IP PTZ Unit,"['color_type', 'indooroutdoor', 'dome_type']",2
