,titles,keys,cluster_num
5280,Howard Elliott Collection Graphite Chiseled Metal Bottle,"['assembly', 'usage']",-1
3249,Moe's Home Collection Orbit Gold Small Table,['assembly'],-1
3281,C.R. Plastic Products Generations Small Side Table-Aqua,['assembly'],-1
3402,Woodard Cortland Cushion Kieran Spice Crescent Bench with Optional Cushion,"['assembly', 'collection', 'usage']",-1
3494,Legrand Adorne Magnesium Paddle Dimmer 1100W for Incandescent and Halogen,"['assembly', 'usage']",-1
3576,"East Coast Rustic Real Reclaimed Brown Unsealed Wood, 5.5-Inch Planks","['usage', 'assembly']",-1
6698,Madison Park Monroe Camel Back Exposed Wood Chair,"['assembly', 'usage']",-1
6629,Avenue Six Slick Red Accent Table,['assembly'],-1
6532,Southern Enterprises Oak Pyramid Trunk Cocktail Table,['assembly'],-1
3924,"Targus® Screen Protector For iPad® Air, Clear","['device_supported', 'color', 'quantity']",-1
3932,Thule TAC-106 Aspect DSLR Camera Daypack Backpack Case,"['availability', 'color']",-1
3933,Pebble Time Round 20mm Smartwatch for Apple/Android Devices - Black/Black,"['california_residents', 'color']",-1
3934,Combination cylinder cabinet 64 x 40 x 71,['color'],-1
3935,StarTech 3' USB Right Angle Cable for iPhone/iPod/iPad with Stepped Connector,"['video_game_platform', 'color']",-1
3896,Details about Traeger TFB30LUB Blue Lid Tailgater Electric Pellet Grill - 204719,['color'],-1
3903,Stadium Series Aluminum 35-Gal Receptical with Liner Finish: Siver vein,['color'],-1
3906,J. Renee Edlyn (Women's),['color'],-1
3908,2014 TOYOTA ESTIMA 2.4cc Aeras Premium Sunroof Unreg,"['year_register', 'locations', 'engine', 'year', 'transmission', 'mileage', 'color']",-1
3894,"Peacock® White Coated Railroad Board, 22”x28”, White, 100 Sheets",['color'],-1
4296,Cooler Master MasterBox 5 MCX-B5S2-WWNN-01 - White,['color'],-1
3772,2017 Nissan Titan S Standard Cab,"['interior', 'engine', 'color', 'transmission', 'odometer']",-1
3834,INSTEN Black/ Purple/ Red Mini Stylus for Apple iPhone/ iPod/ iPad,['color'],-1
3842,Icelandic Sheepskin | Real Sheepskin Rug | Icelandic Sheepskin rug | Gray Sheepskin | Shaggy Rug | Gray Rug |,['color'],-1
3846,Clever Cutter 2-in-1 Food Chopper - Replace your Kitchen Knives and Cutting Boards,"['color', 'numberofitems', 'size', 'binding']",-1
3809,The Keurig Rivo Cappuccino and Latte System — Including: 18 Lava Espresso Delicato and 24 Lavazza Sampler Pack,['color'],-1
3812,Munchie Mug Snack Cup 12 Oz Purple 784672407069,"['binding', 'productgroup', 'color']",-1
3866,Details about Calvin Klein Underwear 3-Pack Boxer Briefs Black Size M NEW,"['size_type', 'pattern', 'color']",-1
8446,"Knaack Jobmaster 44 Work Bench 41"" x 25"" x 37 ""","['number_of_shelves', 'number_of_drawers']",-1
3863,Google WiFi Router - OnHub AC1900 (Black),['color'],-1
3642,Details about New Men's ADIDAS ALPHABOUNCE XENO ARAMIS BLACK SNEAKER - B39074,"['color', 'width']",-1
3678,"Revlon Quick Dry Base Coat, 0.5 fl oz",['color'],-1
3691,Peerless PLP-V8x4 PLASMA ADAPTER PLATE BLK FOR VESA 800X400,"['color', 'specifications']",-1
3743,"QAQADU ® Best Nursing Cover - Baby Car Seat Canopy - For Stroller, High Chair, Carrier and Shopping Cart - Multi-use Stretchy Poncho For Newborn Girls & Boys",['color'],-1
3746,NcSTAR SC3RSM432B Compact Scope 4x32,"['department', 'reticle', 'objective', 'color']",-1
3736,Standard Vertical Convention Badge Holder- 3 1/8',"['color', 'warranty_years', 'discontinued']",-1
3716,Samsung Appliance NE58K9850WG,"['child_lock', 'sabbath_mode', 'number_of_elements', 'fuel_type', 'self-cleaning', 'induction', 'timer', 'color', 'wi-fi', 'commercial', 'ada_compliant']",-1
3719,MOTOROLA XT901 ELECTRIFY M PINK RUBBERIZED HARD CASE,['color'],-1
3610,Kensington Microsaver Ultrabook Lock and anchor,['color'],-1
3622,"BLU Diva Flex 2.4 T350 Cell Phone, Silver, PBN200937 Item # 926414","['speakerphone', 'color']",-1
3601,"Fellowes® Cordless 5-Button Optical Mouse With Microban® Antimicrobial Protection, Black/Silver Item # 356000","['number_of_batteries_supported', 'wiredwireless', 'battery_size_supported', 'quantity', 'platform', 'connector_type', 'color', 'wireless_technology']",-1
3596,Used 2015 Nissan Altima - Langley British Columbia,"['color', 'year', 'model']",-1
3598,"Papago GoSafe 720p Rear-View Mirror Camera, GS260-Us","['water-resistant', 'connector_type', 'quantity', 'color']",-1
3600,Color Short Sleeve Tee (Adult/Unisex) - CM1301,"['size', 'color']",-1
3623,Diesel Shoes D-Depp Boots Browns Brown Y01404 P1109 T2254,['color'],-1
3652,Seedoo 439589 Mag Colorful Micro Sync & Charge Cable (Gold),['color'],-1
3657,Home Button Flex Cable for iPhone SE / 5S White,"['compatible_brand', 'product_line', 'color']",-1
3636,"LexMod Convene Dining Outdoor Patio Armchair, Espresso/Red",['color'],-1
3888,Blue Sky Rue Du Flore Wall Calendar,['color'],-1
7922,Pangaea Folding Scroll Single Wall Shelf,['number_of_shelves'],-1
8186,Tobacco Brown Storage Entertainment Center,"['number_of_drawers', 'included', 'number_of_doors', 'number_of_shelves', 'assembly_required', 'colorfinish_family']",-1
6105,"48 in. Aluminum Side Mount Truck Tool Box, Black","['lockable', 'number_of_shelves', 'wheels', 'color_family', 'tools_product_type', 'water_resistant']",-1
7518,Uttermost Bernie Gray Wooden Console Table,['assembly'],-1
8537,Woodard Terrace Flagship Pecan Ottoman,"['assembly', 'collection', 'usage']",-1
8495,Round Trampoline (8' Round),['assembly'],-1
7953,Organize It All Black and Silver Overdoor Wire Shoe Rack,['assembly'],-1
6205,Yosemite Home Decor Wooden Gray Natural Polyresin Outdoor Fountain,"['usage', 'assembly']",-1
6346,Classic Accessories Seasons Cranberry Wrapping Supplies Organizer,['assembly'],-1
5905,Emerald Home Furnishings Marquis Chair Chestnut Pu,['assembly'],-1
5759,"Lift-All® 34IEEX12 Permaloc™ Wire Rope Sling 3/4"" x 12' Eye to Eye",['assembly'],-1
5736,"Klaussner Furniture Stanford Swivel Gliding Reclining Chair, Daisy","['usage', 'assembly']",-1
5787,Arteriors Home Dove Ivory Lacquer Large Box,"['assembly', 'usage']",-1
6054,Home Styles Furniture Americana Natural Kitchen Island,['assembly'],-1
6840,Couture Coastal Retreat Mother of Pearl Bookends,"['assembly', 'usage']",-1
7096,"Meadow Lane Storage Ottoman, Rust","['usage', 'assembly']",-1
7080,WS Bath Collections Diagonal Laundry Basket in Beige,['assembly'],-1
7081,Sarreid Been There Sideboard,['assembly'],-1
6804,Emerald Home Furnishings Marquis Loveseat Walnut Brown Pu,['assembly'],-1
6566,Butler Specialty Bone Inlay Drawer Chest by Butler,['assembly'],-1
7444,Southern Enterprises Brown Mahogany Console Stand,['assembly'],-1
7222,Coast to Coast Imports Textured Metallic Two Door Cabinet,['assembly'],-1
7315,Zuo Modern Contemporary Martinique Beach Day Bed Brown,['assembly'],-1
7775,Pawley's Island Lime Side Table,"['usage', 'assembly']",-1
6302,City Life Gray Maple Media Storage,"['number_of_doors', 'number_of_shelves', 'assembly_required', 'number_of_drawers', 'included', 'color_family', 'frame_material', 'colorfinish_family']",-1
6893,Stack-On 8-Gun Ready to Assemble Security Cabinet,['number_of_shelves'],-1
6511,16 in. Tool Box,"['lockable', 'number_of_shelves', 'wheels', 'color_family', 'colorfinish', 'tools_product_type', 'water_resistant']",-1
10742,Cora Cube Bookcase in Weathered Oak,"['removable_shelves', 'included', 'number_of_shelves', 'furniture_features', 'assembly_required', 'colorfinish_family']",-1
10766,Stainless Steel Kitchen Utility Table,"['finish_family', 'number_of_doors', 'number_of_shelves', 'color_family', 'colorfinish', 'number_of_drawers']",-1
1687,Wine / Beer Cooler - Russell Hobbs - Black wth Clear glass door - Less than 6 mths old,['number_of_shelves'],-1
408,Modern Home Office Printer Stand Cart with Casters in White,"['shelves_included', 'number_of_doors', 'adjustable_shelves', 'csa_certified', 'removable_shelves', 'assembly_required', 'number_of_casters', 'casters_included', 'number_of_shelves', 'product_care', 'number_of_items_included', 'drawers_included']",-1
79,Spa Teak Corner Shower Caddy,"['mounting_hardware_included', 'mount_type', 'number_of_shelves']",-1
6268,एस्टन मार्टिन डीबी9,"['drive_train', 'no_of_doors', 'power', 'seating_capacity']",-1
83,"Durham 579-95 Hydraulic Hose Cabinet Base, Steel","['gauge', 'number_of_shelves']",-1
4325,18-Bottle Dual Zone Silent Touchscreen Wine Cooler,"['number_of_doors', 'defrost_type', 'control_type', 'installation_type', 'included', 'appliance_type', 'number_of_shelves', 'colorfinish', 'colorfinish_family']",-1
4330,7 in. 3-in-1 Rolling Workshop Tool Box,"['lockable', 'number_of_shelves', 'wheels', 'color_family', 'tools_product_type', 'water_resistant']",-1
3410,Display Shelf - Espresso,"['assembly_details', 'number_of_shelves', 'care_and_cleaning', 'includes']",-1
4191,Smeg FAB32UORRN,"['split_shelves', 'number_of_shelves', 'glass_door', 'type_of_shelves']",-1
7553,Moe's Home Collection Whitney Walnut Desk,['assembly'],-1
7537,Home Styles Furniture Americana Distressed Natural Acacia Vintage Vanity and Bench,['assembly'],-1
7816,Legrand Adorne Magnesium SensaSwitch Auto On/Off Switch,"['assembly', 'usage']",-1
7727,Dimond Home Textured Champagne Brown 18-Inch Bowl,['assembly'],-1
1224,72 in. H x 96 in. W Espresso Ultimate Closet Kit,"['storage_product_type', 'included', 'color_family', 'mount_type', 'colorfinish', 'number_of_shelves']",-1
5976,Overland Storage SANbloc S50 JBOD - Hard Drive Array,"['enclosure_type', 'device_type', 'power', 'power_redundancy']",-1
10657,Self Priming Centrifugal Pump from India,"['power', 'power_source']",-1
10156,NetApp FAS2240-2,"['networking', 'power_redundancy', 'power']",-1
3501,Gray LED Outdoor Area and Wall Security Light with Integrated Photo Control,"['certifications_and_listings', 'glasslens_type', 'power_type', 'outdoor_lighting_features', 'color_temperature', 'commercial_light_type', 'actual_color_temperature_k', 'included', 'color_rendering_index', 'light_bulb_base_code', 'number_of_bulbs_required']",-1
3418,64 oz. Once 'N Done Floor Cleaner,"['product_form', 'professional_residential', 'certifications_and_listings']",-1
3454,200 Amp Lever-Bypass Overhead/Underground Meter Socket,"['certifications_and_listings', 'number_of_gangs']",-1
2869,Peak 5-Light Chrome Bath Vanity Light,"['light_direction', 'certifications_and_listings', 'bulb_type_included', 'fixture_colorfinish', 'connection_type', 'maximum_wattage_watts', 'shade_color_family', 'maximum_bulb_wattage', 'fixture_colorfinish_family', 'light_bulb_base_code', 'recommended_light_bulb_shape_code', 'number_of_bulbs_required']",-1
3119,Savoy 12-Cup Pause and Serve Coffee Maker,"['clock', 'certifications_and_listings', 'appliance_type', 'colorfinish_family', 'colorfinish', 'dishwasher_safe_parts']",-1
3747,12 in. Electric Induction Cooktop in Black with 1 Element,"['certifications_and_listings', 'colorfinish_family', 'colorfinish', 'fuel_type']",-1
3730,1 gal. Ultrasonic Cool Mist Humidifier,"['certifications_and_listings', 'control_type', 'color_family', 'number_of_fan_speeds']",-1
8308,Resin/Fibreglass Versando Bird Bath Outdoor Water Fountain,"['power_source', 'portable', 'assembly_required', 'distressed', 'number_of_tiers', 'battery_included', 'product_information', 'commercial_or_residential_certifications', 'water_resistant']",-1
5733,"Loloi Rugs HERA SHAG 5'-0"" x 7'-6"" GREEN","['stain_resistant', 'shape', 'water_resistant', 'hypoallergenic', 'warranty_type_included', 'indooroutdoor', 'construction']",-1
7127,Whiskey and Cigars Bar Set,"['foldable', 'assembly_required', 'uv_resistant', 'wheels_included', 'wood_construction_type', 'product_type', 'water_resistant']",-1
6548,Lacoste Large Beach Towel 36 x 72 - Rayures,"['stain_resistant', 'height', 'water_resistant']",-1
11234,6040 16 ft. Unfinished Poplar Sub Rail with Flat Bottom,"['color_family', 'water_resistant', 'interiorexterior']",-1
9102,"30"" Classic Travel Duffel by Everest","['product_information', 'stain_resistant', 'assembly_required', 'exterior_color', 'water_resistant', 'strap_type', 'number_of_handles', 'construction', 'commercial_use', 'number_of_wheels', 'mildew_resistant', 'pattern', 'expandable']",-1
8867,Cassera Gold Watch,"['date', 'adjustable', 'water_resistant', 'strap_type', 'case_material']",-1
9474,Glider Bench,"['assembly_required', 'seating_capacity', 'wood_construction_type', 'toss_pillows_included', 'wood_species', 'product_information', 'arms_included', 'mildew_resistant', 'water_resistant']",-1
2041,Patio Bar,"['product_type', 'uv_resistant', 'assembly_required', 'foldable', 'wheels_included', 'water_resistant']",-1
277,645-693,"['package_quantity', 'water_resistant', 'packaging_type']",-1
3223,Thermo Plastic Elastomer Half Mask Respirator,"['certifications_and_listings', 'number_of_pieces']",-1
227,Cambridge 3 Piece Luggage Set,"['assembly_required', 'water_resistant', 'commercial_use', 'pattern', 'number_of_items_included']",-1
3331,Decorative White 90 CFM Bluetooth Stereo Speaker Bath Fan with LED Light,"['certifications_and_listings', 'housing_material', 'energy_star_certified', 'color_family', 'bulbs_included', 'number_of_bulbs_required']",-1
5326,15 Amp 3-1/4 HP 5-Speed Corded Router,"['tools_product_type', 'cordless_corded', 'color_family', 'certifications_and_listings', 'variable_speed', 'amperage_amps']",-1
1385,500 ft. 3/0 Black Stranded CU THHN Wire,"['certifications_and_listings', 'electrical_product_type', 'flame_retardant', 'indooroutdoor', 'commercial_residential', 'shielded', 'number_of_conductors']",-1
1049,Shampoo - Soap Niche 16 in. W x 6 in. H x 4 in. D Standard Single Niche,['certifications_and_listings'],-1
976,"Pure Indulgence 2 Qt. Frozen Yogurt, Sorbet and Ice Cream Maker-DISCONTINUED","['certifications_and_listings', 'housing_material', 'colorfinish_family', 'dishwasher_safe_parts']",-1
4875,Reconditioned 16 in. 37cc 2-Cycle Gas Chainsaw,"['gauge', 'certifications_and_listings', 'power_type', 'ca_carb_compliant', 'refurbished', 'engine_type', 'handle_type']",-1
4413,36 in. Orange Flat Delineator Post with 3 in. x 12 in. High-Intensity White Strip and Base,"['certifications_and_listings', 'color_family']",-1
4414,8 in. Handblown Gloss White Globe with 4 in. Fitter,"['color_family', 'certifications_and_listings']",-1
4389,Type CH 30 Amp Double-Pole Surge Breaker,"['number_of_poles', 'certifications_and_listings', 'mounting_type', 'electrical_product_type']",-1
4331,Quiet 80 or 110 CFM Ceiling Low Profile Dual Speed Bath Fan,"['housing_material', 'certifications_and_listings', 'color_family']",-1
4602,JobMax Rotary/Drywall Cutter Head,"['certifications_and_listings', 'battery_size', 'tools_product_type', 'variable_speed', 'number_of_batteries_included', 'battery_amp_hours', 'batteries_included', 'color_family', 'battery_power_type', 'charger_included', 'cordless_tool_type']",-1
4632,Signature 3-Step Aluminum Step Stool Ladder with Plastic Steps,"['certifications_and_listings', 'number_of_steps']",-1
4556,30-Pint Dehumidifier with Bucket White,"['certifications_and_listings', 'lcd_display', 'automatic_shutoff', 'color_family', 'casters', 'remote_control', 'timer', 'control_type', 'number_of_fan_speeds']",-1
4557,1-Light Black and White Wood Pendant,"['maximum_wattage_watts', 'certifications_and_listings', 'recommended_light_bulb_shape_code', 'fixture_colorfinish', 'connection_type', 'number_of_bulbs_required', 'light_bulb_type_included', 'fixture_material', 'shade_color_family', 'maximum_bulb_wattage', 'fixture_colorfinish_family', 'light_bulb_base_code', 'included']",-1
4527,14 in. Eggshell Fabric Empire Lamp Shade,"['certifications_and_listings', 'california_title_20_compliant', 'energy_star_certified']",-1
4539,2 Amp 6 in. Bench Grinder with Twin LED Work Lights,"['certifications_and_listings', 'color_family', 'tools_product_type']",-1
5468,2-Light Ceiling Burnt Sienna Flushmount,"['shade_material', 'certifications_and_listings', 'bulb_type_included', 'shape', 'number_of_bulbs_required', 'shade_color_family', 'maximum_bulb_wattage', 'recommended_light_bulb_shape_code']",-1
5167,Warehouse of Tiffany Stella 12 in. Bronze Indoor Accent Desk Lamp with Green Dragonfly Shade,"['bulb_type_included', 'shade_color_family', 'certifications_and_listings', 'family', 'recommended_light_bulb_shape_code', 'fixture_colorfinish', 'connection_type', 'maximum_wattage_watts', 'number_of_bulbs_required', 'maximum_bulb_wattage', 'california_title_20_compliant', 'energy_star_certified', 'fixture_material']",-1
5043,Jamerson Manor 60 in. Media Console Infrared Electric Fireplace in Ebony Oak,"['certifications_and_listings', 'color_family', 'assembly_required']",-1
5362,29 in. Cedarstone 3-Element Infrared Electric Fireplace in White,"['wattage_watts', 'certifications_and_listings', 'assembly_required', 'color_family', 'colorfinish']",-1
2919,Chicago 2 ft. x 2 ft. Nail-up Tin Ceiling Tile in Argento,"['antimicrobial', 'water_resistant', 'moisture_resistant', 'color_family', 'corrosion_resistant', 'pattern_type']",-1
3105,AHC 10x20in Peak Canopy Kit (DRG60321),"['color_family', 'water_resistant', 'uv_resistant']",-1
7633,10 in. Handyman's Holster,"['adjustable', 'color_family', 'tools_product_type']",-1
7066,Futura Toothbrush and Tumbler Holder in Satin Nickel,"['color_family', 'colorfinish']",-1
6533,12 in. x 5 in. Terra Cotta PSW Bulb Pan Pot,"['color_family', 'package_quantity']",-1
6750,52 in. x 32 in. Rigid Denim Bib Overall in Dark Blue,"['machine_washable', 'inseam', 'insulated', 'color_family', 'size']",-1
10558,2 in. Quartz Countertop Sample in Sierra Madre,"['kitchen_product_type', 'color_family', 'returnable']",-1
10532,Faux Suede 54 in. W x 84 in. L Room Darkening Grommet Extra Wide Curtain Panel in Aqua,"['machine_washable', 'pattern_type', 'indooroutdoor', 'decor_product_type', 'included', 'color_family', 'window_treatment_product_type', 'insulated']",-1
10428,Purple 35 in. Round Reindeer Run Under the Tree Mat,"['rug_shape', 'indooroutdoor', 'cleaning_instructions', 'rug_weave', 'commercial_residential', 'approximate_rug_size', 'color_family', 'rug_material', 'colorfinish', 'comfort', 'flooring_product_type']",-1
10727,17 in. Express Pullout Shelf,"['color_family', 'rating']",-1
10722,1 gal. International Orange Marine Enamel,"['application_method', 'coating_product_category', 'sheen', 'paintstain_clean_up', 'returnable', 'waterproof', 'uv_resistant', 'color_family', 'dry_to_touch_min', 'mildew_resistant', 'time_before_recoating_hours']",-1
10720,Ironing and Sorter Combo Laundry Center,['color_family'],-1
10590,Black Reflective Fire Glass,['color_family'],-1
10597,18 in. Octagon Gable Vent #001 White,"['paintablestainable', 'color_family', 'shape', 'uv_resistant', 'colorfinish_family']",-1
10168,4 Ton Power Puller,['color_family'],-1
10109,Pilare 9-Bottle Gray Floor Wine Rack,"['included', 'color_family', 'mount_type', 'assembly_required']",-1
10298,Designer Pebble Wheat 20 in. x 48 in. Anti-Fatigue Comfort Mat,"['commercial_residential', 'color_family', 'flooring_product_type', 'indooroutdoor', 'cleaning_instructions', 'comfort']",-1
11275,The Abingdon 5 ft. Medium Rustic Distressed Cap-Shelf Mantel,"['color_family', 'colorfinish']",-1
11168,Sutton Place Single Robe Hook in Brushed Nickel,"['number_of_hooks', 'color_family', 'included', 'bath_accessory_type', 'hook_type', 'colorfinish']",-1
11414,Small Hand Hammered Copper Tissue Box Cover in Oil Rubbed Bronze,"['color_family', 'colorfinish']",-1
7003,Knox Queen Metal Panel Bed,"['color_family', 'size']",-1
5960,Solid Design Beige 2 ft. 2 in. x 6 ft. Non-Slip Bathroom Runner,"['commercial_residential', 'rug_shape', 'color_family', 'colorfinish', 'flooring_product_type', 'indooroutdoor', 'cleaning_instructions', 'comfort']",-1
5769,Multi/Pak 80 90-Degree Outside Corner Baseboard,"['wattage_watts', 'color_family']",-1
5839,Lexington 12 ft. x 8 ft. Wood Storage Shed with Floor,"['number_of_doors', 'assembly_required', 'color_family']",-1
7567,Rutland� 8in Black Square Wire Chimney Brush (16508),"['color_family', 'assembly_required']",-1
7571,Neutrogena Moisture Shine Lip Soothers SPF 20,"['product_form', 'color_family', 'for_use_on']",-1
7708,6 ft. Red Premier Bench,['color_family'],-1
7777,Maybelline® Face Studio Master Contour Stick,"['product_form', 'color_family', 'for_use_on']",-1
7506,Dark Green Stackable Box,['color_family'],-1
7345,Northcape San Benito Ottoman,"['number_of_pieces', 'frame_finish', 'assembly_required', 'color_family', 'uv_protected']",-1
7351,Mantle Floating Shelf (Price Varies by Finish/Size),"['color_family', 'number_of_compartments', 'colorfinish', 'assembly_required']",-1
7408,Driftwood Finish Forest Birdbath,['color_family'],-1
1127,10 in. Wet Tile Saw,"['certifications_and_listings', 'amperage_amps', 'tools_product_type']",-1
8259,Lobster Lounge,"['color_family', 'colorfinish']",-1
8478,W3LL PEOPLE Bio Correct Multi-Action Concealer,"['color_family', 'for_use_on']",-1
7963,TriggerShot Combo Kit,"['color_family', 'tools_product_type']",-1
6219,Ultra-Comfort Neoprene Knee Pads,['color_family'],-1
6223,Kiss® gel FANTASY Ready-To-Wear Gel Nails - To the Max,"['california_residents', 'color_family', 'number_of_pieces']",-1
6177,73 gal. Medium Deck Box with Seat,['color_family'],-1
6423,5 gal. Grass Green Stripe Bulk Athletic Field Marking Paint,"['application_method', 'coating_product_category', 'mildew_resistant', 'paintstain_clean_up', 'returnable', 'waterproof', 'uv_resistant', 'color_family', 'dry_to_touch_min', 'time_before_recoating_hours']",-1
6301,Grout Out Kit (2-Piece),"['color_family', 'power_tool_accessory_type', 'tools_product_type']",-1
5850,Glyde Single Post Toilet Paper Holder in Chrome,"['color_family', 'included', 'bath_accessory_type', 'mount_type']",-1
8415,4 in. x 12 in. Oversized Gum Rubber Grout Float,"['color_family', 'handle_material']",-1
3674,"Targus® City Gear London Rolling Travel Case, Black Item # 857744","['carrying_options', 'expandable', 'assembly_required', 'quantity', 'locking', 'color']",-1
289,16 in. x 16 in. x 20 in. Shower Bench,"['commercial_residential', 'certifications_and_listings', 'color_family']",-1
154,Lismore 1-Light Oil Rubbed Bronze Wall Bracket,"['light_direction', 'certifications_and_listings', 'bulb_type_included', 'fixture_colorfinish', 'connection_type', 'maximum_wattage_watts', 'shade_color_family', 'maximum_bulb_wattage', 'fixture_colorfinish_family', 'light_bulb_base_code', 'recommended_light_bulb_shape_code', 'number_of_bulbs_required']",-1
492,Xerox WorkCentre 4260 XF Multifunction Device,"['availability', 'energy_star_qualified', 'print_technology', 'copier_type']",-1
1290,Winix 9000 PlasmaWave HEPA Air Purifier with Plasma Hydroxyls,"['remote_control', 'housing_material', 'energy_star_qualified', 'product_color']",-1
313,NZXT Phantom Enthusiast USB3.0 Full Tower Case - Red,"['main_colour', 'power_supply', 'audio_output', 'usb', 'width']",-1
6838,ThecusNAS server,"['power_redundancy', 'networking', 'device_type', 'enclosure_type']",-1
2392,CyberPower Office Tower CP1350AVRLCD UPS,"['service_support', 'service_support_details', 'input_connectors', 'technology', 'humidity_range_operating', 'quantity', 'networking', 'device_type']",-1
5931,Toshiba Excite 7.7 Follow,"['device_type', 'colors']",-1
9989,D-Link Outdoor Power Box - power adapter,['device_type'],-1
560,Microsoft Wireless Notebook Laptop laser mouse 6000,"['device_type', 'connection_type']",-1
5007,Lava Ether-Serial Link 1-232-RJ - Device Server,"['device_type', 'remote_management_protocol', 'enclosure_type']",-1
4981,Sony Xperia Go vs Sony Ericsson Xperia Ray ST18i,"['edge', 'device_type']",-1
5653,Apple iPhone 7 vs Asus Zenfone 3 Max,"['browser', 'edge', 'email', 'device_type']",-1
7877,Sun Valley II Cedar Playset,"['mounting', 'certifications_and_listings', 'assembly_required', 'color_family', 'recommended_age_range']",-1
8017,Pewter Motion Deck Light,"['certifications_and_listings', 'actual_color_temperature_k', 'glasslens_type', 'power_type', 'outdoor_lighting_features', 'color_temperature', 'bulb_type_included', 'color_rendering_index', 'number_of_bulbs_required']",-1
7947,Istanbul 8 ft. 2 in. Historical Gold Wood Pole Set,"['certifications_and_listings', 'decor_product_type', 'shape', 'window_treatment_product_type', 'color_family']",-1
7944,Foam Non-Marring Knee Pads,"['certifications_and_listings', 'color_family']",-1
8214,3-Light White Under Cabinet Puck Kit,"['certifications_and_listings', 'fixture_colorfinish', 'connection_type', 'number_of_bulbs_required', 'number_of_lights', 'colorfinish_family', 'maximum_wattage_watts']",-1
6211,Yukon Safety Glass,"['number_of_pieces', 'certifications_and_listings']",-1
9593,18V Rapid Optimum 4-Port Charger,"['csa_certified', 'color_finish', 'etl_listed', 'energy_star_qualified', 'housing_material', 'automatic_shut-off', 'power_source', 'ul_listed']",-1
6195,3-Light LED Black Puck Light,"['fixture_colorfinish', 'certifications_and_listings', 'actual_color_temperature_k', 'bulb_type_included', 'number_of_lights', 'color_temperature', 'color_rendering_index', 'watt_equivalence', 'energy_star_certified', 'connection_type', 'colorfinish_family']",-1
4082,32GB Owl Crystal USB Flash Pen Drive disk Memory Sticks,"['package', 'interface_type', 'products_status']",-1
5333,Tektronix MDO3104,"['factory_pack_quantity', 'interface_type', 'rohs']",-1
10910,i Believe Better Quality CCFL LED UV Gel Polish Drying Lamp 40W for Nail Art,['power'],-1
8992,HW FSA-3000D PERP,"['device_type', 'power', 'power_redundancy']",-1
8698,CATALYST 3750X 48PORT FULL POE IP BASE,"['subtype', 'power_redundancy', 'power', 'enclosure_type']",-1
8673,ऑडी क्यू3,"['drive_train', 'ground_clearance', 'power', 'no_of_doors', 'seating_capacity']",-1
2102,LG MUSIC flow HS9 LAS950M,"['power', 'speaker_type']",-1
1732,"Kenwood ProTalk TK3400U4P Business Radio, 2 Watts, 4 Channels","['number_of_channels', 'power', 'colors']",-1
2643,MZ E90 10W 600lm White LED Angel Eyes Fog Light for BMW,"['power', 'color_temperature']",-1
2443,"Denali Kovert Lite Baitcasting Rod, 6'9"", Medium-Heavy","['power', 'number_of_pieces', 'handle_material', 'handle_type']",-1
2387,RIDGID GEN5X 18 Volt Driver/Impact Driver Kit,"['number_of_batteries', 'battery_type', 'power']",-1
548,Your viewing: Chennai Dell latitude E 6410 Adapter Price In OMR Computer,['power'],-1
4441,4IN Sentrifugal Fan Duct Blower / Tumbuh Fan / Kipas Saluran / Inline Fan,"['warranty_type', 'power']",-1
5019,Quantum DX100 16 TB Hard Drive Array,"['interface_type', 'built-in_devices', 'power', 'power_device', 'humidity_range_operating', 'voltage_required', 'device_type']",-1
4117,"Shimano Convergence Worm & Jig Casting Rod, 6'8"", Medium","['power', 'handle_material']",-1
5082,QUAD-CORE XEON 2.0GHZ,"['max_supported_qty', 'availability', 'installed_qty', 'memory_specification_compliance']",-1
10719,SanDisk Cruzer,"['service_support', 'service_support_details', 'interface_type', 'compatibility', 'product_type']",-1
628,SEGA Genesis/MD2 Y1301 USB Gamepad Game Controller 6 Buttons for PC MAC Mega Drive,"['interface_type', 'package']",-1
4960,Scanner A4 Avision AD240,"['interface_type', 'optical_resolution']",-1
3138,Superhero Pen Drives,"['package', 'interface_type', 'products_status']",-1
5809,Green Looney Telescope,"['certifications_and_listings', 'mounting', 'colorfinish', 'assembly_required']",-1
6073,6 Amp 5/8 in. Corded Hammer Drill,"['certifications_and_listings', 'cordless_corded', 'variable_speed', 'chuck_size', 'chuck_type', 'color_family', 'amperage_amps', 'tools_product_type']",-1
5984,0.5 Gal. Cube Ultrasonic Cool Mist Humidifier,"['certifications_and_listings', 'control_type', 'color_family']",-1
1581,Bedford 1 Duplex Wall Plate - Satin Nickel,"['certifications_and_listings', 'electrical_product_type', 'number_of_gangs', 'shape', 'application_type', 'included', 'color_family', 'colorfinish']",-1
1443,Ultimate Premium Quality 90 GPD pH+ Alkaline Mineral Under-Sink Reverse Osmosis Drinking Water Filter System,"['certifications_and_listings', 'colorfinish']",-1
1512,Charles Mill 46 in. Convertible Media Console Electric Fireplace in White,"['certifications_and_listings', 'assembly_required', 'color_family', 'colorfinish']",-1
1491,Nexis Aluminum Red Framed Photoluminescent Exit Sign,"['commercial_light_type', 'certifications_and_listings']",-1
1740,15 ft. 16/3 White Tight Space Cube Tap Cord,"['number_of_outlets', 'certifications_and_listings', 'number_of_conductors', 'electrical_product_type', 'indooroutdoor']",-1
