,Prod_ID,titles,keys,values,cluster_num
4738,ID_5731,Belkin Cat5e Patch Cable,"['connector_on_first_end', 'product', 'connector_on_first_end', 'cable_type', 'color']","['1 x RJ-45 Male', 'Cat5e Patch Cable', '1 x RJ-45 Male', 'Category 5e', 'Black']",0
4739,ID_5722,Distress Price Womens Boots Timberland Earthkeep Willowood Women US 6 5 Black Snow Boot NWOB 2471,"['heel_height', 'color', 'width']","['Low (3/4 in. to 1 1/2 in.)', 'Black', 'Medium (B, M)']",0
4740,ID_5724,251239-001 - Printronix Print head Thermal Print head,"['product', 'print_technology']","['Printhead', 'Thermal Transfer']",0
6273,ID_1825,AMD Opteron 6174 2.20 GHz Processor - Dodeca-core,"['product_line', 'process_technology', 'product']","['Opteron', '45 nm', 'Processor']",0
6271,ID_1824,Holtkotter Bernie Turbo Series Satin Nickel Floor Lamp,"['finish', 'standard', 'use']","['Satin Nickel', 'UL', 'Interior Dry']",0
6269,ID_1820,Ocean Blue Glass Tile Backsplash Kitchen Tiles Marble Stone Gray Mosaic Bathroom Wall Subway Fireplace Deco Sheets (1PCS Small Sample 2.8x5.9 Inches),['battery'],['No'],0
6268,ID_1819,1997-1999 Subaru Legacy Outback 2.5 Engine EGR Valve Tube Pipe Exhaust Gas Return Tube 14725 AA121,['shipping'],['Free Shipping'],0
6266,ID_1851,Truman Tablemat Lure 9 by VHC Brands,['outer_material'],['100% Cotton'],0
6264,ID_1946,Stunning Honda NSX RHD Only 28K Miles (1995),"['technical', 'interior', 'previous_owners', 'transmission', 'fuel', 'dimension']","['Emissions-', 'Seats-', '-', 'TypeManual, Gears-, Driven Wheels-', 'TypePetrol, Economy-', 'Vehicle height-, Vehicle width-']",0
6236,ID_434,Kiwi-3D (Kit) Sharebot - 3D printer,"['technology', 'status']","['Extrusion', 'Available']",0
6262,ID_1970,Cayman 2.5 S 2dr PDK (2017),"['technical', 'interior', 'previous_owners', 'fuel', 'exterior']","['Emissions167 (g/km)', 'Seats2', '-, Road Tests & Reviews', 'TypePetrol, Economy38.7 mpg', 'Doors2, ColourGreen, Body typeCoupe']",0
6258,ID_1978,Peugeot Partner Partner Professional L1 625 HDI 75 Pre Registered (2014),"['technical', 'interior', 'previous_owners', 'fuel']","['Emissions133 (g/km)', 'Seats-', '-', 'TypeDiesel, Economy55.4 mpg']",0
6257,ID_1976,Certified Pre-Owned 2014 Chrysler 300 Base Sedan for Sale in Lancaster,"['torque', 'engine_displacement', 'number_of_valves', 'drive_size', 'engine_location', 'fuel']","['260 lb.-ft. @ 4,800RPM', '3.6 L', '24', 'all-wheel drive', 'front Recommended', 'Regular Unleaded']",0
4749,ID_5488,OLYMPIA TOOLS INTERNATIONAL TOOL BAG CAMO 10 POCKET 12X7 72-311 [1604461],['availability'],['In Stock'],0
6252,ID_410,"Bayer® Aspirin, 2-Tablet Dosage, Box Of 50 Packets","['packaging', 'assembly', 'quantity']","['box', 'No', '50']",0
6250,ID_377,Marc EckoE14539G4 Brown/Black Chronograph Watch,"['dial_shape', 'strap_color', 'dial_color', 'strap_type']","['Round', 'Brown', 'Black', 'Leather']",0
6249,ID_449,Xerox Solid Cyan Ink for Phaser 8860 Series,"['color', 'print_technology']","['Cyan', 'Solid ink']",0
6247,ID_395,Urban Factory TGP90UF Tempered Glass Accs For Ipad Air/air 2,"['device_supported', 'product', 'product']","['iPhone', 'Screen Protector', 'Screen Protector']",0
6246,ID_409,"$222,500 - 5381 KELLY DR #15, SARASOTA, FL 34233 (MLS # A4190614)","['pool', 'fireplace', 'basement', 'garage', 'stories', 'air_conditioning', 'construction']","['Yes', 'Yes', 'Foundation: Slab', '2 Car Garage, Yes', '1', 'Yes', 'Block, Stucco']",0
6245,ID_381,Case 2864 Blue Bone 61749L SS Mini Copperlock Knife,"['number_of_handles', 'number_of_items', 'battery', 'color']","['1', '1', 'No', 'Blue']",0
6243,ID_407,Mazda 3 Axela 5 Atenza CX-5 CX5 Alloy Steering Wheel Paddle Extension Shifters,['color'],['-- Please Select --'],0
4756,ID_5491,Celeste Jute Braided Rug Oval 60x96 by VHC Brands,"['size', 'color']","['One Size', 'Tan']",0
6241,ID_403,Vogue Dazzle Beautiful Leopard Design Print Seamless Women's Stretch Leggings Skinny Pants Good Quality H258,['quantity'],['1 Piece'],0
6240,ID_379,BMW 5 Series 518d [150] Luxury 5dr Specifications,"['drive_train', 'gears', 'compression', 'badge_engine_cc', 'special_edition', 'special_order', 'engine_layout', 'cylinders', 'number_of_valves', 'cylinders', 'fuel_delivery', 'warranty', 'service_interval_frequency-months', 'transmission', 'cylinder_layout']","['Rear Wheel Drive', '6 SPEED', '16.5:1', '2.0', 'False', 'False', 'NORTH SOUTH', '84', '16', '4', 'COMMON RAIL', '3', '24', 'MANUAL', 'IN-LINE']",0
6239,ID_382,Logitech Ultrathin Galaxy Note Pro Keyboard Folio Cover - Black,['color'],['Black'],0
6261,ID_1981,HSK63AHPVTT08080M,['platform'],['General Purpose'],0
4791,ID_8631,HP Universal Photo Paper,['assembly'],['No'],0
6183,ID_1905,Powerware ePDU T2235-3370 1-Outlet 1.92kVA PDU,"['environmental_certification', 'color', 'rack_height']","['RoHS', 'black', '1U']",0
6180,ID_3441,"Red vines, 2.5-ounce bags (pack of 24)",['availability'],['1'],0
6100,ID_3463,Before This World [Deluxe Edition CD+DVD],['number_of_discs'],['2'],0
6099,ID_3476,Butterfly 57-1/2 to 59 in. x 58 in. Framed Bi-Fold Pivot Tub Door in Chrome,"['door', 'certifications_and_listings', 'framehardware_finish_family', 'frame_type', 'in', 'handle_style', 'handle_finish']","['Pivot', 'ANSI Certified', 'Chrome', 'Semi-Frameless', ""1/4' Handle Finish"", 'Other', 'Chrome']",0
6097,ID_3473,2008 Mazda Tribute 3.00 GS AWD - Trois-Rivieres,"['status', 'transmission', 'automatic']","['Stock Number', 'Doors', '4']",0
6096,ID_3472,3/4 in. Bronze FPT x FPT Backflow Preventer Assembly Valve,"['compatible_pipe_material', 'application', 'in', 'connection', 'indooroutdoor']","['Brass', 'Water Supply', '.75 Valve Outlet Diameter (in.)', 'FIP x FIP Valve Inlet Diameter', 'Outdoor']",0
6094,ID_3470,HON Sensible Seating Guest Arm Chair,"['quantity', 'recycled_content', 'base_color', 'arms_included']","['1 each', '4%', 'Black', 'Yes']",0
6088,ID_3439,Ella's Kitchen Organic Baby Brekkie Mango 100 g (Pack of 6),"['serving_size', 'standard']","['100 Grams', 'Organic as per directive 834/2007.']",0
6087,ID_1385,"Service Ideas 1.9-Liter Professional Coffee Server, Stainless Steel Item # 558372","['additional_materials', 'color']","['metal', 'stainless steel']",0
4857,ID_6282,"OSG 1024200 Hand Tap, Taper, #8x32, Bright","['thread_type', 'location', 'pitch', 'number_of_items', 'flutes', 'ships_to', 'thread_direction', 'numberofitems']","['UNC,', 'United States,', '32,', '1,', '4,', 'US & many other countries,', 'Right Hand,', '1,']",0
6084,ID_7593,"12 Pack :Streits Matzo, Flour/Water, 11-Ounce Box","['shipping', 'quantity']","['Calculated at checkout', '1']",0
4860,ID_6129,"LG Mach LS860 Micro USB Cable, White","['finish', 'color', 'product']","['matte', 'White', 'Data Cables']",0
6080,ID_6642,BMW M5 E60 LOW MILES (2006),"['technical', 'interior', 'previous_owners', 'fuel', 'exterior']","['Emissions-', 'Seats5', '-', 'TypePetrol, Economy-', 'Doors4, ColourBlue, Body typeSaloon']",0
4863,ID_9065,Mountain Hardwear Frequentor Flannel Long Sleeve Shirt - Men's,['sleeve'],['Long Sleeve'],0
4864,ID_6132,Madison Park Freeport Green Seven-Piece Queen Comforter Set,"['pieces_in_set', 'use']","['7', 'Interior Dry']",0
4866,ID_9058,Women Ladies Sheering Shirred Strapless Elastic Boobtube Bandeau Swing Dress Top,['sleeve'],['Sleeveless'],0
6102,ID_1823,Gucci YA126527 G-Timeless Ladies Quartz Watch,"['dial_color', 'dial_markers', 'calendar', 'crystal', 'function', 'clasp', 'style_type', 'band_type', 'movement', 'case_back']","['Grey', 'Index', ""Date display at the 6 o'clock position"", 'Scratch Resistant Sapphire', 'Date, Hour, Minute, Second', 'Deployment with Push Button Release', 'Casual Watch', 'Bracelet', 'Quartz', 'Solid']",0
4867,ID_6133,Ergodyne Shirts: Men's 7425 NVY Navy Blue Flame-Resistant Long-Sleeve Shirt,['color'],['Gender'],0
6071,ID_6663,NMD_R1 W PK - Trainers - core black/clear onix/sunset glow,['sole'],['Synthetics'],0
4869,ID_9089,Overland Storage SANbloc S50 JBOD - Hard Drive Array,"['enclosure', 'device_type', 'power', 'power_redundancy']","['Rack-mountable - 2U', 'Hard drive array', 'AC 120/230 V ( 50/60 Hz )', 'Yes']",0
4871,ID_6854,Delta Elevated Toilet Seat in White (DF570),"['finish', 'ada_compliant']","['White', 'Yes']",0
6066,ID_6639,2001 Lexus IS300 Auto Metallic Green 310KM 2JZ-GE,"['door', 'sold_by', 'color', 'year', 'type', 'fuel_type', 'transmission', 'no_of_seats']","['4', 'Owner', 'Green', '2001', 'Used', 'Gasoline', 'Automatic', '4']",0
4873,ID_9088,WOODWARD 5417-040 New Carton Packaging,"['lead_time', 'payment_terms', 'warranty', 'min_order']","['2-3 working days', '100% Payment in Advance', 'one year', '1 piece']",0
6064,ID_6641,Siig DisplayPort 2-Port KVM Switch,['green_compliance_certificateauthority'],['RoHS'],0
6063,ID_6670,CANON/TAMRON 70-300MM VC USD,"['digital_zoom', 'lens', 'image_stabilization']","['4.3x', 'Telephoto Zoom', 'Optical']",0
6061,ID_6689,Mota Slim Armor Smartphone Case Galaxy S7 Edge,['http'],['//www.mota.com'],0
4875,ID_9452,Sony h.ear on Hi-Res Headphones with In-Line Controls - Viridian Blue,['microphone'],['Yes'],0
4879,ID_6104,2 Amp 6 in. Bench Grinder with Twin LED Work Lights,"['certifications_and_listings', 'color', 'product']","['CSA Certified', 'Red', 'Power Tool']",0
6055,ID_6975,5 1/2 Qt. Large Clip Box Storage Tote (Case of 6),"['color', 'pack_size', 'product']","['Clear', '6', 'Storage Bins and Totes']",0
6054,ID_6995,Grill plate Electric grill WMF Lono Chrome,['color'],['Chrome'],0
6053,ID_7630,Off Lease Only Black Clearcoat 2016 Chrysler200limited With 42338 Miles,"['location', 'seller']","['33415, West Palm Beach, Florida', 'offleaseonlyoutofareasales']",0
6051,ID_7633,Nuvo Single Wall Mount Hook for Drywall Installation -Brushed Nickel,['finish'],['Brushed Nickel'],0
6072,ID_6664,LNMT 1106PN-N MM IC928,"['coated', 'feed', 'applicable_material', 'shape', 'corner_radius', 'cutting_edge_material', 'grade']","['TiAlN', '0.0098in/tooth', 'Steel|Stainless Steel|Hi-Temp Alloys|', '90° Rectangular', '0.031″', 'Carbide', 'IC928']",0
6103,ID_3408,DED T5 DPB KIT 3X14 W/830,"['dimmable', 'family', 'protection_type', 'degree_of_protection_ip', 'lamp_type', 'ignitor', 'packaging']","['Nein', 'Indoor lighting', 'I', 'IP20', 'Ja', '-', 'piece x (Packaging unit)']",0
4848,ID_8345,"OMorc Dog Seat Belt, [3 Pack] Dog Harness Pet Car Vehicle Seatbelt Pet Safety Leash Leads for Dogs/Cats, Nylon Fabric Material, 19-27 Inch Adjustable - Black",['color'],['Black'],0
6105,ID_1838,"Apple iMac 5K 27"" - Silver","['camera', 'color', 'ethernet', 'hdmi', 'number_of_speakers']","['Yes', 'Silver', '4', 'No', '2']",0
6179,ID_3440,Off Lease Only Black 2016 Chrysler200c Fwd With 27255 Miles,"['location', 'seller']","['33415, West Palm Beach, Florida', 'offleaseonlyoutofareasales']",0
4795,ID_5726,"Dr. Brown's Natural Flow Standard Storage Travel Caps Replacement, 3 Pack 799891705315","['label', 'studio', 'size', 'binding', 'productgroup']","[""Dr. Brown's"", ""Dr. Brown's"", 'One Size', 'Baby Product', 'Baby Product']",0
4796,ID_8651,SIIG JU-EC0032-S1 Active ExpressCard/34 Adapter,['new'],['24'],0
4800,ID_6305,"TCL 32S3800 32"" Smart 720p Roku LED HDTV","['3d', 'energy_star', 'ethernet', 'bluetooth', 'aspect_ratio', 'ethernet']","['No', 'Yes', 'No', 'No', '16:9', '1']",0
4801,ID_8275,1.0 VVT-i Colour Collection 3d (02),"['speed', 'ved_band', 'vehicle_tax_cost']","['96 mph', 'E', '£130 (12 months)']",0
4802,ID_6297,Flowers Removable Wall Stickers Decal Art Vinyl Flower Mural Home Room Decor DIY,"['ships_to', 'free_shipping']","['Worldwide,', ', 30-Day Returns,']",0
6168,ID_2394,Personalized Torch Battery USB Charger Tactical LED Flashlights,"['port', 'min_order', 'waterproof', 'battery', 'lead_time']","['Hong Kong', '200', 'Yes', 'Lead Acid', '25 day(s)']",0
6167,ID_2392,"Survivor® Tyvek Expansion Mailer, First Class, 10 x 13 x 1 1/2, White, 100/Carton (Survivor® R4510) - New & Original","['product', 'closure', 'color', 'feature', 'security_tinted', 'opening', 'seam_type', 'color']","['Envelopes/Mailers-Catalog/Booklet', 'Self-Adhesive', 'White', 'Value Pack', 'No', 'Open End', 'Side', 'White']",0
6166,ID_2390,Tidal Wave 1.5-HP Replacement Pump for In-Ground Pools,['feature'],['UV Resistant'],0
6159,ID_1906,Amanti Art Midsummer Eve by Edward Robert Hughes: 25.4 x 37.4 Print Framed with Gel Coated Finish,['use'],['Interior Dry'],0
4812,ID_6269,PLANTRONICS 86180-01 Headset Battery,"['battery', 'battery']","['Proprietary Battery Size', 'Lithium Polymer (Li-Polymer)']",0
6154,ID_1891,84-90 Grand Wagoneer 4WD 3' Lift Kit,"['shipping', 'quantity']","['Calculated in Cart', '1']",0
6151,ID_1926,2004 Nissan Altima 2.5 S/ NO DEALER FEE!CALL NOW! (888) 850-7065,"['interior', 'engine', 'color', 'transmission']","['Beige', '2.5L 4 cyls', 'Red', 'Automatic']",0
6147,ID_2305,Bem Range Speaker System - Portable - Battery Rechargeable - Wireless Speaker(s) - Ebony,"['network', 'interface']","['Bluetooth: Yes', 'USB: Yes']",0
4819,ID_8353,"40,000 BTU Quartz Glass Tube Matte Black Gas Patio Heater","['housing_material', 'outdoor_living_product_type', 'color', 'fuel_type', 'feature', 'assembly']","['Steel', 'Patio Heater', 'Black', 'Gas', 'No Additional Features', 'Yes']",0
6143,ID_4216,Apple iPhone 6 a1549 64GB Space Gray Smartphone for AT&T,"['color', 'operating_system', 'contract']","['Space Gray', 'iOS - Apple', 'Without Contract']",0
6142,ID_2626,Acclaim 3-5 qt. Steamer with Lid by Circulon,"['number_of_items', 'product', 'color']","['1', '30+ in Stock', 'Black']",0
6106,ID_1839,Motorola 1501 Rechargeable Upgrade Kit - two-way radio charging stand,['connector'],['1'],0
4847,ID_6263,Skip Hop Moby Smart Sling 3-Stage Bath Tub,['color'],['Multi'],0
4846,ID_6257,64 oz. Once 'N Done Floor Cleaner,"['product_form', 'commercial_residential', 'certifications_and_listings']","['Liquid', 'Residential', 'No Certifications or Listings']",0
4845,ID_6272,Printronix Printhead For T4M Barcode Printer,['product'],['Printhead'],0
6113,ID_3025,Kimberly-Clark N95 Particulate Respirator,['assembly'],['No'],0
6114,ID_4215,Grande Lips Peptide Boosting Plumper in Clear Gloss (1.5 g/ .05 oz),"['ships_to', 'location']","['US,', 'Houston, Texas,']",0
5037,ID_5898,Bentley Continental Flying Spur W12 4dr Auto (2005),"['technical', 'interior', 'previous_owners', 'transmission', 'fuel', 'dimension', 'exterior']","['Emissions-', 'Seats-', '-', 'TypeAutomatic, Gears-, Driven Wheels-', 'TypePetrol, Economy-', 'Vehicle height-, Vehicle width-', 'Doors4, ColourBlack, Body typeSaloon']",0
6119,ID_1876,RapcoHorizon Right Angle RCA to 1/4 Cable (75 Foot),"['jacket', 'cable']","['Matte PVC', 'INST2.K']",0
6127,ID_1940,"Loos & Co. Inc. Wire Rope Thimble, 3/16"", Stainless Steel",['taa_compliant'],['Yes'],0
4830,ID_6236,"Milwaukee 49-59-2125 1-1/4"" x 2"" Annular Cutter",['coated'],['Black Oxide'],0
6130,ID_1938,Leslies Sterling Silver Polished Post Dangle Earrings,['color'],['White'],0
6131,ID_2068,Bretford Quattro QFT3636 Voltea Computer Desk,['product'],['Computer Desk'],0
6135,ID_3428,Panasonic Toughbook 31 2.3GHz Core i5 13.1in display,"['input_type', 'battery', 'processor_type', 'drive_size', 'ram_technology', 'color', 'number_of_cores', 'spindle_speed']","['Integrated, Speaker(s)', 'Lithium ion', 'Core i5', 'Internal', 'DDR3L SDRAM', 'Gray', 'Dual-Core', '7200 rpm']",0
6138,ID_2627,Elegant Lighting - Industrial - Task Lamp,['wattage'],['60'],0
4837,ID_6201,kate spade new york Women's KSW1290 Kenmare Analog Display Japanese Quartz Pink Watch,"['band_width', 'clasp', 'dial_color', 'case_material', 'band_material', 'item_shape', 'bezel', 'movement', 'band_color', 'screen_type', 'bezel']","[""Women's Standard"", 'Buckle', 'Pink', 'Stainless steel', 'leather calfskin', 'Square', 'Stationary', 'Japanese quartz', 'Pink', 'Analog', 'Stainless steel']",0
4727,ID_6157,Intel BD82H61 S LJ4B,"['packaging', 'rohs', 'mount']","['Reel', 'Details', 'SMD/SMT']",0
5802,ID_1467,2010 Mercedes-Benz GL-Class 3.00 GL350 BlueTEC ~ DIESEL ~ EXTRA CLEAN ~ ALL POWER O - Toronto,"['status', 'transmission', 'automatic']","['Stock Number', 'Doors', '4']",0
5799,ID_1464,An Undesirable Element: An Afghan Memoir (First Draft Publishing/Originals),"['x-ray', 'print_length', 'sold_by', 'lending']","['Not Enabled', '96 pages', 'Amazon Digital Services LLC', 'Enabled']",0
5512,ID_5969,"Bear Cruzer Lite Ready-To-Hunt Bow Package, RH, 5-45 lbs., Green",['color'],['Green'],0
5234,ID_8559,"Heidi Daus ""Say it with Style"" Beaded 3-Strand Tassel Drop Necklace","['finish', 'packaging', 'warranty', 'color']","['Oxidized, polished, textured', 'Boxed', ""Manufacturer's lifetime limited"", 'Bronzetone']",0
5504,ID_8955,"Bose QuietComfort 20 Acoustic Noise Cancelling Headphones, Apple Devices, Black","['battery', 'department']","['1 Lithium ion batteries required. (included)', 'unisex-adult']",0
5501,ID_6171,Xlt 4 Dr Suv Automatic Gasoline 3.0l Dohc Sefi 24-valve V6 Duratec Engine White,"['location', 'model', 'seller']","['85202, Mesa, Arizona', 'Escape', 'sullivanmotors']",0
5240,ID_9503,Vauxhall Vivaro 2900CDTI LWB SHR,"['door', 'previous_owners', 'color', 'year', 'engine_size', 'transmission', 'fuel']","['3', '1', 'White', '2009', '1995', 'Manual', 'Diesel']",0
5498,ID_5978,"Farad Pro Nissan Qashqai+2 (NJ10) 2007 - 2013 (Open Roof Rails, SUV) Steel Square Roof Bars",['guarantee'],['3 Years'],0
5243,ID_5353,"Tarot Rune Bag Bundle of 4 - One of Each Color : Moss Green, Navy Blue, Purple, Wine 4' by 6' Velvet Bags",['manufacturer_recommended_age'],['3 years and up'],0
5244,ID_5320,4 Port ExpressCard Laptop USB 2.0 Adapter Card,"['port', 'warranty', 'interface']","['4', 'Lifetime', 'USB 2.0']",0
5494,ID_8364,"Chenille Kraft Peel 'N Stick Wiggle Eyes, Assorted Sizes, Assorted Colors, 125/Pack",['color'],['Assorted'],0
5493,ID_6275,User manual Samsung S-View Flip Cover for Galaxy Note 4 EF-CN910BRESTA,"['dimension', 'weight']","['Not specified by manufacturer', 'Not specified by manufacturer']",0
5489,ID_9080,Wiha 37190 7 Piece MagicSpring Torx Long Arm L-Key Set,['stock_status'],['In Stock'],0
5488,ID_6030,"Carriwell Adjustable Organic Cotton Belly Binder (Small/ Medium, Natural)","['dishwasher', 'portable']","['No', 'No']",0
5249,ID_5380,Intelligent Design Olivia Multicolor Four-Piece Twin/Twin XL Comforter Set,"['pieces_in_set', 'type', 'use']","['4', 'Bedding', 'Interior Dry']",0
5485,ID_5979,RME Babyface Pro 24 Ch 192kHz Pro USB Audio MIDI Interface,['form_factor'],['Desktop'],0
5513,ID_5971,Fargo (Two-Disc Blu-ray/DVD Combo in Blu-ray Packaging),"['format', 'rated', 'studio', 'number_of_discs']","['Blu-ray', 'R Restricted', '20th Century Fox', '1']",0
5250,ID_8213,"Lift-All® 34IEEX12 Permaloc™ Wire Rope Sling 3/4"" x 12' Eye to Eye",['assembly'],['Assembled'],0
5480,ID_5993,Bluetooth Audio Receiver AIS01F,"['ism_maximum_frequency', 'form_factor', 'host_interface', 'package_type', 'color']","['2.40 GHz', 'External', 'Mini-phone', 'Retail', 'Black']",0
5253,ID_5385,"All Wheel Drive 4-Door, White Platinum Metallic Tri-Coat","['drive_train', 'brakes', 'drivetrain', 'horsepower', 'interior', 'suspension', 'air_conditioning', 'transmission', 'steering', 'fuel', 'seat']","['All Wheel Drive', '4-Wheel Disc Brakes', 'All Wheel Drive', '210', 'Cruise Control Power Windows Trip Computer', 'Data Unavailable', 'Climate Control Rear A/C', 'Automatic w/OD', 'Power Steering Adjustable Steering Wheel', 'Gasoline Fuel', '7']",0
5478,ID_5990,J a Henckels International Forged Synergy 8 Inch Chefs Knife,['color'],['Black'],0
5475,ID_9458,"Apple iPod Touch, 16GB, Space Gray (6th Generation)","['battery', 'color']","['1 Lithium ion batteries required. (included)', 'Space Gray']",0
5474,ID_8325,JJRC H26D 2.4G 4CH RC Quadcopter,"['level', 'type', 'age', 'remote_control', 'color']","['Intermediate Level', 'Quadcopter', 'Above 14 years old', '2.4GHz Wireless Remote Control', 'White']",0
5473,ID_5986,Polk Audio SurroundBar 400 CHT (400CHT) passive soundbar,['warranty'],['24 months'],0
5256,ID_8605,"East Coast Rustic Real Reclaimed Brown Unsealed Wood, 5.5-Inch Planks","['use', 'assembly']","['Interior Dry', 'Assembly Required']",0
5471,ID_8362,"H&R Mfg Hard Chuck Jaws for 10"" Chuck Tongue & Groove HR-10 HTGRJ Made in USA 1L","['ships_to', 'location']","['US & many other countries,', 'Saint Louis, Missouri,']",0
5257,ID_5231,Acroprint Expanding Card Racks - 72' Height X 22' Width X 3'...,"['assembly', 'physical_characteristicscolor', 'packaged_quantity']","['No', 'Black', '1 Each']",0
5469,ID_6245,"Wedding Bride White Stick Pearl Collar Necklace, Sterling Elegant Handmade Jewelry for Women",['metal'],['sterling silver'],0
5467,ID_6229,2016 Nissan Altima Base (Certified) Sedan,"['passenger_volume', 'engine_liters']","['2,885L (101.9 cu.ft.)', '2.5']",0
5466,ID_6035,Clothes Hook in Brass (5-Pack),"['hook_type', 'installation_type']","['Utility', 'Hardware']",0
5465,ID_6045,8 in. Handblown Gloss White Globe with 4 in. Fitter,"['color', 'certifications_and_listings']","['White', 'No Certifications or Listings']",0
5464,ID_6046,Siemens CLVD1315/2.8-12 1/3-inch Varifocal Auto Iris Lens,"['lens_mount', 'lens']","['CS', 'Varifocal']",0
5482,ID_5995,Plain Rectangular Mirror,"['value', 'quality', 'care_instruction', 'shape']","['4.1', '3.5', 'Wipe clean with a soft cloth', 'Rectangle']",0
5259,ID_5222,"COLORFUL NIGHT — PALETTE KNIFE Oil Painting On Canvas By Leonid Afremov - Size 40""X30"" (offer)",['edition'],['1'],0
5516,ID_9010,"Alemite, B1688-B 7/16"" Hex Size 45-Degree Lubrication Fitting",['quantity'],['10'],0
5227,ID_5249,Eton Digital Weather Alert Radio (NFRX4WXB),"['battery', 'color', 'case_included']","['AAA', 'Black', 'No']",0
5195,ID_9494,Details about Patio Furniture Set Outdoor Living Garden Pool Lounge Wicker Sofa Resin Dining,['color'],['Black/White'],0
5567,ID_6022,WOMEN Uniqlo U Cotton Oversized Short Sleeve Shirt,['care'],"['Machine Wash, Gentle Or Delicate']",0
5198,ID_9310,MAZDA 2,"['tyre_size_rear', 'space_saver', 'max_roof_load', 'alloys', 'tyre_size_rear', 'height', 'tyre_size_rear', 'turning_circle-kerb_to_kerb', 'luggage_capacity_min', 'no_of_seats', 'max_towing_weight-braked', 'max_towing_weight-braked', 'max_loading_weight', 'width']","['195/45 R16', 'True', '50', 'True', '195/45 R16', '1475', 'SPACE SAVER', '9.8', '250', '5', '1000', '500', '450', '1695']",0
5565,ID_6102,Canon N2 Specifications,"['lens', 'sensor_type', 'thread_type', 'wifi', 'digital_zoom', 'waterproof', 'remote_control', 'full_manual_exposure', 'viewfinder', 'camera', 'auto_focus_assist_light', 'external_connections', 'pictbridge_compliant', 'exposure_compensation', 'ntscpal_switchable_video', 'hd_video_out', 'microphone_jack', 'aperture_priority', 'lens_mount', 'viewfinder', 'composite_video_out', 'timer', 'shutter_priority', 'battery', 'sensor_size', 'self-cleaning', 'image_stabilization', 'manual_focus', 'bulb_base', 'touchscreen', 'aspect_ratio', 'sensor_type', 'headphone_jack', 'raw_capture_support', 'bluetooth']","['Canon Zoom Lens', 'CMOS', 'n/a', 'Yes', 'Yes', 'No', 'Yes', 'No', 'No / LCD', 'Ultra Compact', 'Yes', 'USB 2.0 High Speed,WiFi', 'Yes', '+/- 2.0EV in 0.3EV steps', 'n/a', 'No', 'No', 'No', 'n/a', 'No', 'No', '2, 10, Custom seconds', 'No', 'Lithium-ion rechargeable', '28.0735mm2 (6.17mm x 4.55mm)', 'No', 'Yes', 'No', 'No', 'Yes', '4:3', '1/2.3 inch', 'No', 'No', 'No']",0
5560,ID_6863,"Scholastic Glue Sticks, 0.32 Oz, Pack Of 12","['washable', 'acid_free']","['yes', 'yes']",0
5558,ID_7782,ALMOST AS NEW ORIGINAL CONDITION SHADOW 2 WITH ONLY 17000 MILES (1977),"['technical', 'interior', 'previous_owners', 'transmission', 'fuel', 'dimension', 'exterior']","['Emissions-', 'Seats-', '1', 'TypeAutomatic, Gears-, Driven Wheels-', 'TypePetrol, Economy-', 'Vehicle height-, Vehicle width-', 'Doors4, ColourBlue, Body typeSaloon']",0
5557,ID_6060,Bulbrite 35W 24V T5 GY6.35 Xenon Clear Bulb,"['finish', 'dimmable']","['Clear', 'Yes']",0
5556,ID_8968,Spectrum Naturals Canola And Olive Oil Blend - Case Of 12 - 32 Fl Oz.,"['pack_of', 'product_selling_unit']","['12', 'case']",0
5205,ID_5166,Genuine Vintage Gents Men Henri Sandoz & Fils 17 Jewels Winding Wrist Watch,"['platform', 'display', 'case_material']","['eBay US', 'Analog', 'Stainless Steel']",0
5207,ID_5159,American Heritage Billiards Black Silvano 30-Inch Bar Stool,['finish'],['Black'],0
5209,ID_5225,2010 10 MERCEDES-BENZ C CLASS 2.1 C220 CDI BLUEEFFICIENCY SE 4D 170 BHP (2010),"['technical', 'interior', 'previous_owners', 'fuel', 'dimension', 'exterior']","['Emissions127 (g/km)', 'Seats5', '2', 'TypeDiesel, Economy58.9 mpg', 'Vehicle height1,447 mm, Vehicle width1,770 mm', 'Doors4, ColourWhite, Body typeSaloon']",0
5549,ID_8983,"Switchmate Smart Light Wireless Rocker Switch, Ivory Item # 547481","['quantity', 'ul', 'color']","['1', 'no', 'ivory']",0
5548,ID_6185,"prAna Wessly Shirt - Organic Cotton, Long Sleeve (For Men)",['care'],['Machine wash/dry'],0
5547,ID_9004,The Gentleman's Scandalous Bride: A Sweet & Clean Historical Romance (The Chase Brides Book 7),"['sold_by', 'x-ray', 'lending']","['Amazon Digital Services LLC', 'Not Enabled', 'Enabled']",0
5228,ID_5131,13 in. Curved Razor Tooth Pruning Saw,['corrosion_resistant'],['No'],0
5546,ID_9005,"Staples Premium Curved Plastic Stand-Up Sign Holder, Vertical or Horizontal, 8 1/2"" x 11"" (17170)",['color'],['Clear'],0
5543,ID_6126,"Dart Thermothin Disposable Cups - 12 Oz - 1000 / Carton - Silver, Black - Hot...","['assembly', 'packaged_quantity']","['No', '1000 / Carton']",0
5542,ID_6057,Hameg HMO3000 Series Mixed Signal Digital Storage Oscilloscopes,['rohs'],['Compliant'],0
